season,playerId,player,position,team,conference,category,statType,stat
2024,5078810,Sam Leavitt,QB,Arizona State,Big 12,passing,COMPLETIONS,216
2024,5078810,Sam Leavitt,QB,Arizona State,Big 12,passing,INT,6
2024,5078810,Sam Leavitt,QB,Arizona State,Big 12,passing,PCT,0.617
2024,5078810,Sam Leavitt,QB,Arizona State,Big 12,passing,TD,24
2024,5078810,Sam Leavitt,QB,Arizona State,Big 12,passing,YDS,2885
2024,5078810,Sam Leavitt,QB,Arizona State,Big 12,passing,YPA,8.2
2024,5079301,CJ Bailey,QB,NC State,ACC,passing,ATT,302
2024,5079301,CJ Bailey,QB,NC State,ACC,passing,COMPLETIONS,196
2024,5079301,CJ Bailey,QB,NC State,ACC,passing,INT,10
2024,5079301,CJ Bailey,QB,NC State,ACC,passing,PCT,0.649
2024,5079301,CJ Bailey,QB,NC State,ACC,passing,TD,17
2024,5079301,CJ Bailey,QB,NC State,ACC,passing,YDS,2412
2024,5079301,CJ Bailey,QB,NC State,ACC,passing,YPA,8.0
2024,5079318,Elijah Brown,QB,Stanford,ACC,passing,ATT,48
2024,5079318,Elijah Brown,QB,Stanford,ACC,passing,COMPLETIONS,28
2024,5079318,Elijah Brown,QB,Stanford,ACC,passing,INT,3
2024,5079318,Elijah Brown,QB,Stanford,ACC,passing,PCT,0.583
2024,5079318,Elijah Brown,QB,Stanford,ACC,passing,TD,2
2024,5079318,Elijah Brown,QB,Stanford,ACC,passing,YDS,274
2024,5079318,Elijah Brown,QB,Stanford,ACC,passing,YPA,5.7
2024,5079465,Michael Hawkins Jr.,QB,Oklahoma,SEC,passing,ATT,120
2024,5079465,Michael Hawkins Jr.,QB,Oklahoma,SEC,passing,COMPLETIONS,76
2024,5079465,Michael Hawkins Jr.,QB,Oklahoma,SEC,passing,INT,2
2024,5079465,Michael Hawkins Jr.,QB,Oklahoma,SEC,passing,PCT,0.633
2024,5079465,Michael Hawkins Jr.,QB,Oklahoma,SEC,passing,TD,3
2024,5079465,Michael Hawkins Jr.,QB,Oklahoma,SEC,passing,YDS,783
2024,5079465,Michael Hawkins Jr.,QB,Oklahoma,SEC,passing,YPA,6.5
2024,5079508,Austin Mack,QB,Alabama,SEC,passing,ATT,3
2024,5079508,Austin Mack,QB,Alabama,SEC,passing,COMPLETIONS,2
2024,5079508,Austin Mack,QB,Alabama,SEC,passing,INT,0
2024,5079508,Austin Mack,QB,Alabama,SEC,passing,PCT,0.667
2024,5079508,Austin Mack,QB,Alabama,SEC,passing,TD,1
2024,5079508,Austin Mack,QB,Alabama,SEC,passing,YDS,39
2024,5079508,Austin Mack,QB,Alabama,SEC,passing,YPA,13.0
2024,5079516,KJ Jackson,QB,Arkansas,SEC,passing,ATT,4
2024,5079516,KJ Jackson,QB,Arkansas,SEC,passing,COMPLETIONS,4
2024,5079516,KJ Jackson,QB,Arkansas,SEC,passing,INT,0
2024,5079516,KJ Jackson,QB,Arkansas,SEC,passing,PCT,1.000
2024,5079516,KJ Jackson,QB,Arkansas,SEC,passing,TD,0
2024,5079516,KJ Jackson,QB,Arkansas,SEC,passing,YDS,59
2024,5079516,KJ Jackson,QB,Arkansas,SEC,passing,YPA,14.8
2024,5079531,Jake Merklinger,QB,Tennessee,SEC,passing,ATT,9
2024,5079531,Jake Merklinger,QB,Tennessee,SEC,passing,COMPLETIONS,6
2024,5079531,Jake Merklinger,QB,Tennessee,SEC,passing,INT,0
2024,5079531,Jake Merklinger,QB,Tennessee,SEC,passing,PCT,0.667
2024,5079531,Jake Merklinger,QB,Tennessee,SEC,passing,TD,0
2024,5079531,Jake Merklinger,QB,Tennessee,SEC,passing,YDS,48
2024,5079531,Jake Merklinger,QB,Tennessee,SEC,passing,YPA,5.3
2024,5079533,Mabrey Mettauer,QB,Wisconsin,Big Ten,passing,ATT,1
2024,5079533,Mabrey Mettauer,QB,Wisconsin,Big Ten,passing,COMPLETIONS,1
2024,5079533,Mabrey Mettauer,QB,Wisconsin,Big Ten,passing,INT,0
2024,5079533,Mabrey Mettauer,QB,Wisconsin,Big Ten,passing,PCT,1.000
2024,5079533,Mabrey Mettauer,QB,Wisconsin,Big Ten,passing,TD,0
2024,5079533,Mabrey Mettauer,QB,Wisconsin,Big Ten,passing,YDS,2
2024,5079533,Mabrey Mettauer,QB,Wisconsin,Big Ten,passing,YPA,2.0
2024,5079542,Luke Kromenhoek,QB,Florida State,ACC,passing,ATT,84
2024,5079542,Luke Kromenhoek,QB,Florida State,ACC,passing,COMPLETIONS,44
2024,5079542,Luke Kromenhoek,QB,Florida State,ACC,passing,INT,2
2024,5079542,Luke Kromenhoek,QB,Florida State,ACC,passing,PCT,0.524
2024,5079542,Luke Kromenhoek,QB,Florida State,ACC,passing,TD,3
2024,5079542,Luke Kromenhoek,QB,Florida State,ACC,passing,YDS,502
2024,5079542,Luke Kromenhoek,QB,Florida State,ACC,passing,YPA,6.0
2024,5079555,D.J. Lagway,QB,Florida,SEC,passing,ATT,192
2024,5079555,D.J. Lagway,QB,Florida,SEC,passing,COMPLETIONS,115
2024,5079555,D.J. Lagway,QB,Florida,SEC,passing,INT,9
2024,5079555,D.J. Lagway,QB,Florida,SEC,passing,PCT,0.599
2024,5079555,D.J. Lagway,QB,Florida,SEC,passing,TD,12
2024,5079555,D.J. Lagway,QB,Florida,SEC,passing,YDS,1915
2024,5079555,D.J. Lagway,QB,Florida,SEC,passing,YPA,10.0
2024,5079572,Dylan Raiola,QB,Nebraska,Big Ten,passing,ATT,409
2024,5079572,Dylan Raiola,QB,Nebraska,Big Ten,passing,COMPLETIONS,274
2024,5079572,Dylan Raiola,QB,Nebraska,Big Ten,passing,INT,11
2024,5079572,Dylan Raiola,QB,Nebraska,Big Ten,passing,PCT,0.670
2024,5079572,Dylan Raiola,QB,Nebraska,Big Ten,passing,TD,13
2024,5079572,Dylan Raiola,QB,Nebraska,Big Ten,passing,YDS,2806
2024,5079572,Dylan Raiola,QB,Nebraska,Big Ten,passing,YPA,6.9
2024,5079620,Michael Van Buren Jr.,QB,Mississippi State,SEC,passing,ATT,256
2024,5079620,Michael Van Buren Jr.,QB,Mississippi State,SEC,passing,COMPLETIONS,140
2024,5079620,Michael Van Buren Jr.,QB,Mississippi State,SEC,passing,INT,7
2024,5079620,Michael Van Buren Jr.,QB,Mississippi State,SEC,passing,PCT,0.547
2024,5079620,Michael Van Buren Jr.,QB,Mississippi State,SEC,passing,TD,11
2024,5079620,Michael Van Buren Jr.,QB,Mississippi State,SEC,passing,YDS,1886
2024,5079620,Michael Van Buren Jr.,QB,Mississippi State,SEC,passing,YPA,7.4
2024,5079628,John White,QB,Southern Miss,Sun Belt,passing,ATT,31
2024,5079628,John White,QB,Southern Miss,Sun Belt,passing,COMPLETIONS,17
2024,5079628,John White,QB,Southern Miss,Sun Belt,passing,INT,3
2024,5079628,John White,QB,Southern Miss,Sun Belt,passing,PCT,0.548
2024,5079628,John White,QB,Southern Miss,Sun Belt,passing,TD,0
2024,5079628,John White,QB,Southern Miss,Sun Belt,passing,YDS,240
2024,5079628,John White,QB,Southern Miss,Sun Belt,passing,YPA,7.7
2024,5079653,Demond Williams Jr.,QB,Washington,Big Ten,passing,ATT,105
2024,5079653,Demond Williams Jr.,QB,Washington,Big Ten,passing,COMPLETIONS,82
2024,5079653,Demond Williams Jr.,QB,Washington,Big Ten,passing,INT,1
2024,5079653,Demond Williams Jr.,QB,Washington,Big Ten,passing,PCT,0.781
2024,5079653,Demond Williams Jr.,QB,Washington,Big Ten,passing,TD,8
2024,5079653,Demond Williams Jr.,QB,Washington,Big Ten,passing,YDS,944
2024,5079653,Demond Williams Jr.,QB,Washington,Big Ten,passing,YPA,9.0
2024,5079712,Julian Sayin,QB,Ohio State,Big Ten,passing,ATT,12
2024,5079712,Julian Sayin,QB,Ohio State,Big Ten,passing,COMPLETIONS,5
2024,5079712,Julian Sayin,QB,Ohio State,Big Ten,passing,INT,0
2024,5079712,Julian Sayin,QB,Ohio State,Big Ten,passing,PCT,0.417
2024,5079712,Julian Sayin,QB,Ohio State,Big Ten,passing,TD,1
2024,5079712,Julian Sayin,QB,Ohio State,Big Ten,passing,YDS,84
2024,5079712,Julian Sayin,QB,Ohio State,Big Ten,passing,YPA,7.0
2024,5079719,Taylor Tatum,RB,Oklahoma,SEC,passing,ATT,2
2024,5079719,Taylor Tatum,RB,Oklahoma,SEC,passing,COMPLETIONS,2
2024,5079719,Taylor Tatum,RB,Oklahoma,SEC,passing,INT,0
2024,5079719,Taylor Tatum,RB,Oklahoma,SEC,passing,PCT,1.000
2024,5079719,Taylor Tatum,RB,Oklahoma,SEC,passing,TD,1
2024,5079719,Taylor Tatum,RB,Oklahoma,SEC,passing,YDS,16
2024,5079719,Taylor Tatum,RB,Oklahoma,SEC,passing,YPA,8.0
2024,5079762,Cole Welliver,QB,UConn,FBS Independents,passing,ATT,4
2024,5079762,Cole Welliver,QB,UConn,FBS Independents,passing,COMPLETIONS,2
2024,5079762,Cole Welliver,QB,UConn,FBS Independents,passing,INT,0
2024,5079762,Cole Welliver,QB,UConn,FBS Independents,passing,PCT,0.500
2024,5079762,Cole Welliver,QB,UConn,FBS Independents,passing,TD,0
2024,5079762,Cole Welliver,QB,UConn,FBS Independents,passing,YDS,10
2024,5079762,Cole Welliver,QB,UConn,FBS Independents,passing,YPA,2.5
2024,5079764,Walker White,QB,Auburn,SEC,passing,ATT,5
2024,5079764,Walker White,QB,Auburn,SEC,passing,COMPLETIONS,2
2024,5079764,Walker White,QB,Auburn,SEC,passing,INT,0
2024,5079764,Walker White,QB,Auburn,SEC,passing,PCT,0.400
2024,5079764,Walker White,QB,Auburn,SEC,passing,TD,0
2024,5079764,Walker White,QB,Auburn,SEC,passing,YDS,18
2024,5079764,Walker White,QB,Auburn,SEC,passing,YPA,3.6
2024,5079771,Isaac Wilson,QB,Utah,Big 12,passing,ATT,225
2024,5079771,Isaac Wilson,QB,Utah,Big 12,passing,COMPLETIONS,127
2024,5079771,Isaac Wilson,QB,Utah,Big 12,passing,INT,11
2024,5079771,Isaac Wilson,QB,Utah,Big 12,passing,PCT,0.564
2024,5079771,Isaac Wilson,QB,Utah,Big 12,passing,TD,10
2024,5079771,Isaac Wilson,QB,Utah,Big 12,passing,YDS,1510
2024,5079771,Isaac Wilson,QB,Utah,Big 12,passing,YPA,6.7
2024,5080403,Jaylen Raynor,QB,Arkansas State,Sun Belt,passing,ATT,420
2024,5080403,Jaylen Raynor,QB,Arkansas State,Sun Belt,passing,COMPLETIONS,259
2024,5080403,Jaylen Raynor,QB,Arkansas State,Sun Belt,passing,INT,10
2024,5080403,Jaylen Raynor,QB,Arkansas State,Sun Belt,passing,PCT,0.617
2024,5080403,Jaylen Raynor,QB,Arkansas State,Sun Belt,passing,TD,16
2024,5080403,Jaylen Raynor,QB,Arkansas State,Sun Belt,passing,YDS,2783
2024,5080403,Jaylen Raynor,QB,Arkansas State,Sun Belt,passing,YPA,6.6
2024,5081178,Trace Campbell,QB,UAB,American Athletic,passing,ATT,1
2024,5081178,Trace Campbell,QB,UAB,American Athletic,passing,COMPLETIONS,0
2024,5081178,Trace Campbell,QB,UAB,American Athletic,passing,INT,0
2024,5081178,Trace Campbell,QB,UAB,American Athletic,passing,PCT,0.000
2024,5081178,Trace Campbell,QB,UAB,American Athletic,passing,TD,0
2024,5081178,Trace Campbell,QB,UAB,American Athletic,passing,YDS,0
2024,5081178,Trace Campbell,QB,UAB,American Athletic,passing,YPA,0.0
2024,5081239,Steven Johnson,QB,East Tennessee State,Southern,passing,ATT,3
2024,5081239,Steven Johnson,QB,East Tennessee State,Southern,passing,COMPLETIONS,3
2024,5081239,Steven Johnson,QB,East Tennessee State,Southern,passing,INT,0
2024,5081239,Steven Johnson,QB,East Tennessee State,Southern,passing,PCT,1.000
2024,5081239,Steven Johnson,QB,East Tennessee State,Southern,passing,TD,0
2024,5081239,Steven Johnson,QB,East Tennessee State,Southern,passing,YDS,33
2024,5081239,Steven Johnson,QB,East Tennessee State,Southern,passing,YPA,11.0
2024,5081405,AJ Swann,QB,LSU,SEC,passing,ATT,4
2024,5081405,AJ Swann,QB,LSU,SEC,passing,COMPLETIONS,2
2024,5081405,AJ Swann,QB,LSU,SEC,passing,INT,0
2024,5081405,AJ Swann,QB,LSU,SEC,passing,PCT,0.500
2024,5081405,AJ Swann,QB,LSU,SEC,passing,TD,0
2024,5081405,AJ Swann,QB,LSU,SEC,passing,YDS,10
2024,5081405,AJ Swann,QB,LSU,SEC,passing,YPA,2.5
2024,5081432,Antonio Williams,WR,Clemson,ACC,passing,ATT,2
2024,5081432,Antonio Williams,WR,Clemson,ACC,passing,COMPLETIONS,2
2024,5081432,Antonio Williams,WR,Clemson,ACC,passing,INT,0
2024,5081432,Antonio Williams,WR,Clemson,ACC,passing,PCT,1.000
2024,5081432,Antonio Williams,WR,Clemson,ACC,passing,TD,1
2024,5081432,Antonio Williams,WR,Clemson,ACC,passing,YDS,62
2024,5081432,Antonio Williams,WR,Clemson,ACC,passing,YPA,31.0
2024,5081434,Trent Pearman,QB,Clemson,ACC,passing,ATT,5
2024,5081434,Trent Pearman,QB,Clemson,ACC,passing,COMPLETIONS,2
2024,5081434,Trent Pearman,QB,Clemson,ACC,passing,INT,1
2024,5081434,Trent Pearman,QB,Clemson,ACC,passing,PCT,0.400
2024,5081434,Trent Pearman,QB,Clemson,ACC,passing,TD,0
2024,5081434,Trent Pearman,QB,Clemson,ACC,passing,YDS,8
2024,5081434,Trent Pearman,QB,Clemson,ACC,passing,YPA,1.6
2024,5081504,Blake Horvath,QB,Navy,American Athletic,passing,ATT,139
2024,5081504,Blake Horvath,QB,Navy,American Athletic,passing,COMPLETIONS,80
2024,5081504,Blake Horvath,QB,Navy,American Athletic,passing,INT,4
2024,5081504,Blake Horvath,QB,Navy,American Athletic,passing,PCT,0.576
2024,5081504,Blake Horvath,QB,Navy,American Athletic,passing,TD,13
2024,5081504,Blake Horvath,QB,Navy,American Athletic,passing,YDS,1353
2024,5081504,Blake Horvath,QB,Navy,American Athletic,passing,YPA,9.7
2024,5081508,Eli Heidenreich,WR,Navy,American Athletic,passing,ATT,2
2024,5081508,Eli Heidenreich,WR,Navy,American Athletic,passing,COMPLETIONS,0
2024,5081508,Eli Heidenreich,WR,Navy,American Athletic,passing,INT,0
2024,5081508,Eli Heidenreich,WR,Navy,American Athletic,passing,PCT,0.000
2024,5081508,Eli Heidenreich,WR,Navy,American Athletic,passing,TD,0
2024,5081508,Eli Heidenreich,WR,Navy,American Athletic,passing,YDS,0
2024,5081508,Eli Heidenreich,WR,Navy,American Athletic,passing,YPA,0.0
2024,5081526,Alex Tecza,RB,Navy,American Athletic,passing,ATT,1
2024,5081526,Alex Tecza,RB,Navy,American Athletic,passing,COMPLETIONS,1
2024,5081526,Alex Tecza,RB,Navy,American Athletic,passing,INT,0
2024,5081526,Alex Tecza,RB,Navy,American Athletic,passing,PCT,1.000
2024,5081526,Alex Tecza,RB,Navy,American Athletic,passing,TD,0
2024,5081526,Alex Tecza,RB,Navy,American Athletic,passing,YDS,13
2024,5081526,Alex Tecza,RB,Navy,American Athletic,passing,YPA,13.0
2024,5081856,Nate Glantz,QB,Lindenwood,Big South-OVC,passing,ATT,284
2024,5081856,Nate Glantz,QB,Lindenwood,Big South-OVC,passing,COMPLETIONS,168
2024,5081856,Nate Glantz,QB,Lindenwood,Big South-OVC,passing,INT,10
2024,5081856,Nate Glantz,QB,Lindenwood,Big South-OVC,passing,PCT,0.592
2024,5081856,Nate Glantz,QB,Lindenwood,Big South-OVC,passing,TD,16
2024,5081856,Nate Glantz,QB,Lindenwood,Big South-OVC,passing,YDS,2209
2024,5081856,Nate Glantz,QB,Lindenwood,Big South-OVC,passing,YPA,7.8
2024,5081925,General Booty,QB,UL Monroe,Sun Belt,passing,ATT,54
2024,5081925,General Booty,QB,UL Monroe,Sun Belt,passing,COMPLETIONS,29
2024,5081925,General Booty,QB,UL Monroe,Sun Belt,passing,INT,2
2024,5081925,General Booty,QB,UL Monroe,Sun Belt,passing,PCT,0.537
2024,5081925,General Booty,QB,UL Monroe,Sun Belt,passing,TD,2
2024,5081925,General Booty,QB,UL Monroe,Sun Belt,passing,YDS,306
2024,5081925,General Booty,QB,UL Monroe,Sun Belt,passing,YPA,5.7
2024,5082005,Tyriq Starks,QB,Florida Atlantic,American Athletic,passing,ATT,63
2024,5082005,Tyriq Starks,QB,Florida Atlantic,American Athletic,passing,COMPLETIONS,39
2024,5082005,Tyriq Starks,QB,Florida Atlantic,American Athletic,passing,INT,2
2024,5082005,Tyriq Starks,QB,Florida Atlantic,American Athletic,passing,PCT,0.619
2024,5082005,Tyriq Starks,QB,Florida Atlantic,American Athletic,passing,TD,6
2024,5082005,Tyriq Starks,QB,Florida Atlantic,American Athletic,passing,YDS,550
2024,5082005,Tyriq Starks,QB,Florida Atlantic,American Athletic,passing,YPA,8.7
2024,5082006,T.J. Smith,QB,North Alabama,UAC,passing,ATT,213
2024,5082006,T.J. Smith,QB,North Alabama,UAC,passing,COMPLETIONS,131
2024,5082006,T.J. Smith,QB,North Alabama,UAC,passing,INT,6
2024,5082006,T.J. Smith,QB,North Alabama,UAC,passing,PCT,0.615
2024,5082006,T.J. Smith,QB,North Alabama,UAC,passing,TD,15
2024,5082006,T.J. Smith,QB,North Alabama,UAC,passing,YDS,1748
2024,5082006,T.J. Smith,QB,North Alabama,UAC,passing,YPA,8.2
2024,5082125,Dewayne Coleman,QB,Army,American Athletic,passing,ATT,16
2024,5082125,Dewayne Coleman,QB,Army,American Athletic,passing,COMPLETIONS,11
2024,5082125,Dewayne Coleman,QB,Army,American Athletic,passing,INT,0
2024,5082125,Dewayne Coleman,QB,Army,American Athletic,passing,PCT,0.688
2024,5082125,Dewayne Coleman,QB,Army,American Athletic,passing,TD,1
2024,5082125,Dewayne Coleman,QB,Army,American Athletic,passing,YDS,121
2024,5082125,Dewayne Coleman,QB,Army,American Athletic,passing,YPA,7.6
2024,5082271,Quinton Jackson,RB,Rice,American Athletic,passing,ATT,1
2024,5082271,Quinton Jackson,RB,Rice,American Athletic,passing,COMPLETIONS,1
2024,5082271,Quinton Jackson,RB,Rice,American Athletic,passing,INT,0
2024,5082271,Quinton Jackson,RB,Rice,American Athletic,passing,PCT,1.000
2024,5082271,Quinton Jackson,RB,Rice,American Athletic,passing,TD,0
2024,5082271,Quinton Jackson,RB,Rice,American Athletic,passing,YDS,21
2024,5082271,Quinton Jackson,RB,Rice,American Athletic,passing,YPA,21.0
2024,5082330,John Alan Richter,QB,Toledo,Mid-American,passing,ATT,67
2024,5082330,John Alan Richter,QB,Toledo,Mid-American,passing,COMPLETIONS,43
2024,5082330,John Alan Richter,QB,Toledo,Mid-American,passing,INT,0
2024,5082330,John Alan Richter,QB,Toledo,Mid-American,passing,PCT,0.642
2024,5082330,John Alan Richter,QB,Toledo,Mid-American,passing,TD,4
2024,5082330,John Alan Richter,QB,Toledo,Mid-American,passing,YDS,497
2024,5082330,John Alan Richter,QB,Toledo,Mid-American,passing,YPA,7.4
2024,5082571,Jameson Holcomb,QB,Murray State,MVFC,passing,ATT,29
2024,5082571,Jameson Holcomb,QB,Murray State,MVFC,passing,COMPLETIONS,18
2024,5082571,Jameson Holcomb,QB,Murray State,MVFC,passing,INT,1
2024,5082571,Jameson Holcomb,QB,Murray State,MVFC,passing,PCT,0.621
2024,5082571,Jameson Holcomb,QB,Murray State,MVFC,passing,TD,2
2024,5082571,Jameson Holcomb,QB,Murray State,MVFC,passing,YDS,197
2024,5082571,Jameson Holcomb,QB,Murray State,MVFC,passing,YPA,6.8
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,ATT,226
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,COMPLETIONS,111
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,INT,8
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,PCT,0.491
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,TD,5
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,YDS,1308
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,YPA,5.8
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,ATT,175
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,COMPLETIONS,81
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,INT,8
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,PCT,0.463
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,TD,15
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,YDS,1342
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,YPA,7.7
2024,5083042,Skyler Locklear,QB,UTEP,Conference USA,passing,ATT,236
2024,5083042,Skyler Locklear,QB,UTEP,Conference USA,passing,COMPLETIONS,149
2024,5083042,Skyler Locklear,QB,UTEP,Conference USA,passing,INT,6
2024,5083042,Skyler Locklear,QB,UTEP,Conference USA,passing,PCT,0.631
2024,5083042,Skyler Locklear,QB,UTEP,Conference USA,passing,TD,10
2024,5083042,Skyler Locklear,QB,UTEP,Conference USA,passing,YDS,1591
2024,5083042,Skyler Locklear,QB,UTEP,Conference USA,passing,YPA,6.7
2024,5083076,Harold Fannin,TE,Bowling Green,Mid-American,passing,ATT,2
2024,5083076,Harold Fannin,TE,Bowling Green,Mid-American,passing,COMPLETIONS,1
2024,5083076,Harold Fannin,TE,Bowling Green,Mid-American,passing,INT,0
2024,5083076,Harold Fannin,TE,Bowling Green,Mid-American,passing,PCT,0.500
2024,5083076,Harold Fannin,TE,Bowling Green,Mid-American,passing,TD,0
2024,5083076,Harold Fannin,TE,Bowling Green,Mid-American,passing,YDS,9
2024,5083076,Harold Fannin,TE,Bowling Green,Mid-American,passing,YPA,4.5
2024,5083103,Davis Bryson,WR,Kennesaw State,Conference USA,passing,ATT,261
2024,5083103,Davis Bryson,WR,Kennesaw State,Conference USA,passing,COMPLETIONS,143
2024,5083103,Davis Bryson,WR,Kennesaw State,Conference USA,passing,INT,10
2024,5083103,Davis Bryson,WR,Kennesaw State,Conference USA,passing,PCT,0.548
2024,5083103,Davis Bryson,WR,Kennesaw State,Conference USA,passing,TD,6
2024,5083103,Davis Bryson,WR,Kennesaw State,Conference USA,passing,YDS,1494
2024,5083103,Davis Bryson,WR,Kennesaw State,Conference USA,passing,YPA,5.7
2024,5083104,Braden Bohannon,QB,Kennesaw State,Conference USA,passing,ATT,10
2024,5083104,Braden Bohannon,QB,Kennesaw State,Conference USA,passing,COMPLETIONS,5
2024,5083104,Braden Bohannon,QB,Kennesaw State,Conference USA,passing,INT,0
2024,5083104,Braden Bohannon,QB,Kennesaw State,Conference USA,passing,PCT,0.500
2024,5083104,Braden Bohannon,QB,Kennesaw State,Conference USA,passing,TD,0
2024,5083104,Braden Bohannon,QB,Kennesaw State,Conference USA,passing,YDS,51
2024,5083104,Braden Bohannon,QB,Kennesaw State,Conference USA,passing,YPA,5.1
2024,5083145,Bo Kelly,QB,Cal Poly,Big Sky,passing,ATT,139
2024,5083145,Bo Kelly,QB,Cal Poly,Big Sky,passing,COMPLETIONS,91
2024,5083145,Bo Kelly,QB,Cal Poly,Big Sky,passing,INT,3
2024,5083145,Bo Kelly,QB,Cal Poly,Big Sky,passing,PCT,0.655
2024,5083145,Bo Kelly,QB,Cal Poly,Big Sky,passing,TD,5
2024,5083145,Bo Kelly,QB,Cal Poly,Big Sky,passing,YDS,959
2024,5083145,Bo Kelly,QB,Cal Poly,Big Sky,passing,YPA,6.9
2024,5083171,Jack Layne,QB,Idaho,Big Sky,passing,ATT,154
2024,5083171,Jack Layne,QB,Idaho,Big Sky,passing,COMPLETIONS,99
2024,5083171,Jack Layne,QB,Idaho,Big Sky,passing,INT,4
2024,5083171,Jack Layne,QB,Idaho,Big Sky,passing,PCT,0.643
2024,5083171,Jack Layne,QB,Idaho,Big Sky,passing,TD,14
2024,5083171,Jack Layne,QB,Idaho,Big Sky,passing,YDS,1477
2024,5083171,Jack Layne,QB,Idaho,Big Sky,passing,YPA,9.6
2024,5083199,Jeremiah Salem,QB,Eastern Michigan,Mid-American,passing,ATT,11
2024,5083199,Jeremiah Salem,QB,Eastern Michigan,Mid-American,passing,COMPLETIONS,8
2024,5083199,Jeremiah Salem,QB,Eastern Michigan,Mid-American,passing,INT,1
2024,5083199,Jeremiah Salem,QB,Eastern Michigan,Mid-American,passing,PCT,0.727
2024,5083199,Jeremiah Salem,QB,Eastern Michigan,Mid-American,passing,TD,1
2024,5083199,Jeremiah Salem,QB,Eastern Michigan,Mid-American,passing,YDS,126
2024,5083199,Jeremiah Salem,QB,Eastern Michigan,Mid-American,passing,YPA,11.5
2024,5083213,Jordan Reed,WR,Montana State,Big Sky,passing,ATT,5
2024,5083213,Jordan Reed,WR,Montana State,Big Sky,passing,COMPLETIONS,1
2024,5083213,Jordan Reed,WR,Montana State,Big Sky,passing,INT,0
2024,5083213,Jordan Reed,WR,Montana State,Big Sky,passing,PCT,0.200
2024,5083213,Jordan Reed,WR,Montana State,Big Sky,passing,TD,0
2024,5083213,Jordan Reed,WR,Montana State,Big Sky,passing,YDS,4
2024,5083213,Jordan Reed,WR,Montana State,Big Sky,passing,YPA,0.8
