team,season,week,games_played,wins,losses,win_rate,points_for,points_against,margin,points_per_game,points_allowed_per_game,margin_per_game,home_wins,home_losses,away_wins,away_losses
Rose-Hulman,2023,6,2,1,1,0.5,49.0,76.0,-27.0,24.5,38.0,-13.5,0,0,1,1
Rose-Hulman,2023,8,3,2,1,0.6666666666666666,93.0,83.0,10.0,31.0,27.666666666666668,3.3333333333333335,0,0,2,1
Rose-Hulman,2023,10,4,3,1,0.75,143.0,118.0,25.0,35.75,29.5,6.25,0,0,3,1
Rose-Hulman,2024,7,1,0,1,0.0,14.0,57.0,-43.0,14.0,57.0,-43.0,0,0,0,1
Rose-Hulman,2024,9,2,0,2,0.0,30.0,94.0,-64.0,15.0,47.0,-32.0,0,0,0,2
Rose-Hulman,2024,11,3,1,2,0.3333333333333333,82.0,104.0,-22.0,27.333333333333332,34.666666666666664,-7.333333333333333,0,0,1,2
Rose-Hulman,2024,12,4,2,2,0.5,110.0,113.0,-3.0,27.5,28.25,-0.75,0,0,2,2
Rowan,2022,2,1,1,0,1.0,42.0,20.0,22.0,42.0,20.0,22.0,0,0,1,0
Rowan,2022,5,2,2,0,1.0,80.0,55.0,25.0,40.0,27.5,12.5,0,0,2,0
Rowan,2022,7,3,2,1,0.6666666666666666,94.0,75.0,19.0,31.333333333333332,25.0,6.333333333333333,0,0,2,1
Rowan,2022,9,4,3,1,0.75,108.0,84.0,24.0,27.0,21.0,6.0,0,0,3,1
Rowan,2023,6,1,1,0,1.0,49.0,28.0,21.0,49.0,28.0,21.0,0,0,1,0
Rowan,2023,9,2,2,0,1.0,58.0,35.0,23.0,29.0,17.5,11.5,0,0,2,0
Rowan,2023,10,3,3,0,1.0,79.0,49.0,30.0,26.333333333333332,16.333333333333332,10.0,0,0,3,0
Rowan,2024,4,1,1,0,1.0,35.0,16.0,19.0,35.0,16.0,19.0,0,0,1,0
Rowan,2024,6,2,1,1,0.5,49.0,74.0,-25.0,24.5,37.0,-12.5,0,0,1,1
Rowan,2024,8,3,1,2,0.3333333333333333,62.0,94.0,-32.0,20.666666666666668,31.333333333333332,-10.666666666666666,0,0,1,2
Rowan,2024,9,4,1,3,0.25,69.0,118.0,-49.0,17.25,29.5,-12.25,0,0,1,3
Rowan,2024,12,5,1,4,0.2,104.0,160.0,-56.0,20.8,32.0,-11.2,0,0,1,4
Rutgers,2022,3,1,1,0,1.0,22.0,21.0,1.0,22.0,21.0,1.0,0,0,1,0
Rutgers,2022,5,2,2,0,1.0,38.0,35.0,3.0,19.0,17.5,1.5,0,0,2,0
Rutgers,2022,9,3,2,1,0.6666666666666666,48.0,84.0,-36.0,16.0,28.0,-12.0,0,0,2,1
Rutgers,2022,11,4,2,2,0.5,48.0,115.0,-67.0,12.0,28.75,-16.75,0,0,2,2
Rutgers,2022,13,5,2,3,0.4,69.0,142.0,-73.0,13.8,28.4,-14.6,0,0,2,3
Rutgers,2023,4,1,1,0,1.0,31.0,24.0,7.0,31.0,24.0,7.0,0,0,1,0
Rutgers,2023,6,2,1,1,0.5,38.0,55.0,-17.0,19.0,27.5,-8.5,0,0,1,1
Rutgers,2023,8,3,1,2,0.3333333333333333,51.0,79.0,-28.0,17.0,26.333333333333332,-9.333333333333334,0,0,1,2
Rutgers,2023,11,4,2,2,0.5,82.0,93.0,-11.0,20.5,23.25,-2.75,0,0,2,2
Rutgers,2023,12,5,2,3,0.4,82.0,115.0,-33.0,16.4,23.0,-6.6,0,0,2,3
Rutgers,2024,4,1,0,1,0.0,41.0,44.0,-3.0,41.0,44.0,-3.0,0,0,0,1
Rutgers,2024,6,2,1,1,0.5,67.0,67.0,0.0,33.5,33.5,0.0,0,0,1,1
Rutgers,2024,9,3,1,2,0.3333333333333333,74.0,81.0,-7.0,24.666666666666668,27.0,-2.3333333333333335,0,0,1,2
Rutgers,2024,12,4,1,3,0.25,94.0,123.0,-29.0,23.5,30.75,-7.25,0,0,1,3
Rutgers,2024,14,5,2,3,0.4,125.0,140.0,-15.0,25.0,28.0,-3.0,0,0,2,3
SE Louisiana,2022,2,1,0,1,0.0,7.0,24.0,-17.0,7.0,24.0,-17.0,0,0,0,1
SE Louisiana,2022,8,2,0,2,0.0,16.0,66.0,-50.0,8.0,33.0,-25.0,0,0,0,2
SE Louisiana,2022,9,3,1,2,0.3333333333333333,47.0,80.0,-33.0,15.666666666666666,26.666666666666668,-11.0,0,0,1,2
SE Louisiana,2022,10,4,2,2,0.5,75.0,107.0,-32.0,18.75,26.75,-8.0,0,0,2,2
SE Louisiana,2022,12,5,3,2,0.6,122.0,138.0,-16.0,24.4,27.6,-3.2,0,0,3,2
SE Louisiana,2022,14,6,4,2,0.6666666666666666,162.0,155.0,7.0,27.0,25.833333333333332,1.1666666666666667,0,0,4,2
SE Louisiana,2023,2,1,0,1,0.0,7.0,48.0,-41.0,7.0,48.0,-41.0,0,0,0,1
SE Louisiana,2023,3,2,0,2,0.0,24.0,83.0,-59.0,12.0,41.5,-29.5,0,0,0,2
SE Louisiana,2023,6,3,0,3,0.0,53.0,123.0,-70.0,17.666666666666668,41.0,-23.333333333333332,0,0,0,3
SE Louisiana,2023,8,4,0,4,0.0,79.0,156.0,-77.0,19.75,39.0,-19.25,0,0,0,4
SE Louisiana,2023,11,5,1,4,0.2,116.0,176.0,-60.0,23.2,35.2,-12.0,0,0,1,4
SE Louisiana,2024,2,1,0,1,0.0,0.0,52.0,-52.0,0.0,52.0,-52.0,0,0,0,1
SE Louisiana,2024,5,2,0,2,0.0,10.0,87.0,-77.0,5.0,43.5,-38.5,0,0,0,2
SE Louisiana,2024,7,3,0,3,0.0,43.0,123.0,-80.0,14.333333333333334,41.0,-26.666666666666668,0,0,0,3
SE Louisiana,2024,10,4,1,3,0.25,80.0,130.0,-50.0,20.0,32.5,-12.5,0,0,1,3
SE Louisiana,2024,13,5,2,3,0.4,110.0,157.0,-47.0,22.0,31.4,-9.4,0,0,2,3
SMU,2022,3,2,1,1,0.5,71.0,34.0,37.0,35.5,17.0,18.5,0,0,1,1
SMU,2022,6,3,1,2,0.3333333333333333,98.0,68.0,30.0,32.666666666666664,22.666666666666668,10.0,0,0,1,2
SMU,2022,9,4,1,3,0.25,117.0,109.0,8.0,29.25,27.25,2.0,0,0,1,3
SMU,2022,11,5,2,3,0.4,162.0,143.0,19.0,32.4,28.6,3.8,0,0,2,3
SMU,2022,12,6,3,3,0.5,203.0,166.0,37.0,33.833333333333336,27.666666666666668,6.166666666666667,0,0,3,3
SMU,2023,2,1,0,1,0.0,14.0,23.0,-9.0,14.0,23.0,-9.0,0,0,0,1
SMU,2023,4,2,0,2,0.0,25.0,51.0,-26.0,12.5,25.5,-13.0,0,0,0,2
SMU,2023,7,3,0,3,0.0,42.0,85.0,-43.0,14.0,28.333333333333332,-14.333333333333334,0,0,0,3
SMU,2023,8,4,1,3,0.25,73.0,95.0,-22.0,18.25,23.75,-5.5,0,0,1,3
SMU,2023,10,5,2,3,0.4,128.0,95.0,33.0,25.6,19.0,6.6,0,0,2,3
SMU,2023,12,6,3,3,0.5,164.0,126.0,38.0,27.333333333333332,21.0,6.333333333333333,0,0,3,3
SMU,2023,14,7,4,3,0.5714285714285714,202.0,160.0,42.0,28.857142857142858,22.857142857142858,6.0,0,0,4,3
SMU,2024,6,2,1,1,0.5,39.0,62.0,-23.0,19.5,31.0,-11.5,0,0,1,1
SMU,2024,8,3,2,1,0.6666666666666666,73.0,89.0,-16.0,24.333333333333332,29.666666666666668,-5.333333333333333,0,0,2,1
SMU,2024,9,4,3,1,0.75,113.0,99.0,14.0,28.25,24.75,3.5,0,0,3,1
SMU,2024,13,5,4,1,0.8,141.0,126.0,15.0,28.2,25.2,3.0,0,0,4,1
SUNY Maritime,2022,3,1,0,1,0.0,10.0,31.0,-21.0,10.0,31.0,-21.0,0,0,0,1
SUNY Maritime,2022,7,2,0,2,0.0,23.0,79.0,-56.0,11.5,39.5,-28.0,0,0,0,2
SUNY Maritime,2022,8,3,0,3,0.0,56.0,115.0,-59.0,18.666666666666668,38.333333333333336,-19.666666666666668,0,0,0,3
SUNY Maritime,2022,10,4,1,3,0.25,82.0,139.0,-57.0,20.5,34.75,-14.25,0,0,1,3
SUNY Maritime,2023,4,1,1,0,1.0,14.0,7.0,7.0,14.0,7.0,7.0,0,0,1,0
SUNY Maritime,2023,6,2,1,1,0.5,33.0,43.0,-10.0,16.5,21.5,-5.0,0,0,1,1
SUNY Maritime,2023,10,3,2,1,0.6666666666666666,61.0,64.0,-3.0,20.333333333333332,21.333333333333332,-1.0,0,0,2,1
SUNY Maritime,2023,11,4,2,2,0.5,61.0,113.0,-52.0,15.25,28.25,-13.0,0,0,2,2
SUNY Maritime,2024,6,1,0,1,0.0,15.0,18.0,-3.0,15.0,18.0,-3.0,0,0,0,1
SUNY Maritime,2024,9,2,1,1,0.5,52.0,32.0,20.0,26.0,16.0,10.0,0,0,1,1
SUNY Maritime,2024,11,3,2,1,0.6666666666666666,72.0,46.0,26.0,24.0,15.333333333333334,8.666666666666666,0,0,2,1
SUNY Morrisville,2022,4,1,1,0,1.0,17.0,15.0,2.0,17.0,15.0,2.0,0,0,1,0
SUNY Morrisville,2022,5,2,2,0,1.0,48.0,25.0,23.0,24.0,12.5,11.5,0,0,2,0
SUNY Morrisville,2022,6,3,2,1,0.6666666666666666,55.0,53.0,2.0,18.333333333333332,17.666666666666668,0.6666666666666666,0,0,2,1
SUNY Morrisville,2022,10,4,3,1,0.75,65.0,56.0,9.0,16.25,14.0,2.25,0,0,3,1
SUNY Morrisville,2023,2,1,1,0,1.0,24.0,14.0,10.0,24.0,14.0,10.0,0,0,1,0
SUNY Morrisville,2023,4,2,1,1,0.5,34.0,41.0,-7.0,17.0,20.5,-3.5,0,0,1,1
SUNY Morrisville,2023,6,3,2,1,0.6666666666666666,54.0,60.0,-6.0,18.0,20.0,-2.0,0,0,2,1
SUNY Morrisville,2023,7,4,2,2,0.5,64.0,74.0,-10.0,16.0,18.5,-2.5,0,0,2,2
SUNY Morrisville,2023,11,5,2,3,0.4,70.0,98.0,-28.0,14.0,19.6,-5.6,0,0,2,3
SUNY Morrisville,2024,6,1,0,1,0.0,27.0,28.0,-1.0,27.0,28.0,-1.0,0,0,0,1
SUNY Morrisville,2024,9,2,0,2,0.0,27.0,69.0,-42.0,13.5,34.5,-21.0,0,0,0,2
SUNY Morrisville,2024,11,3,0,3,0.0,27.0,93.0,-66.0,9.0,31.0,-22.0,0,0,0,3
Sacramento State,2022,4,1,1,0,1.0,37.0,21.0,16.0,37.0,21.0,16.0,0,0,1,0
Sacramento State,2022,5,2,2,0,1.0,78.0,31.0,47.0,39.0,15.5,23.5,0,0,2,0
Sacramento State,2022,7,3,3,0,1.0,127.0,52.0,75.0,42.333333333333336,17.333333333333332,25.0,0,0,3,0
Sacramento State,2022,10,4,4,0,1.0,179.0,80.0,99.0,44.75,20.0,24.75,0,0,4,0
Sacramento State,2022,11,5,5,0,1.0,212.0,110.0,102.0,42.4,22.0,20.4,0,0,5,0
Sacramento State,2023,3,1,1,0,1.0,38.0,24.0,14.0,38.0,24.0,14.0,0,0,1,0
Sacramento State,2023,4,2,2,0,1.0,68.0,47.0,21.0,34.0,23.5,10.5,0,0,2,0
Sacramento State,2023,7,3,2,1,0.6666666666666666,95.0,83.0,12.0,31.666666666666668,27.666666666666668,4.0,0,0,2,1
Sacramento State,2023,10,4,3,1,0.75,116.0,96.0,20.0,29.0,24.0,5.0,0,0,3,1
Sacramento State,2023,12,5,3,2,0.6,123.0,130.0,-7.0,24.6,26.0,-1.4,0,0,3,2
Sacramento State,2023,13,6,3,3,0.5,144.0,161.0,-17.0,24.0,26.833333333333332,-2.8333333333333335,0,0,3,3
Sacramento State,2023,14,7,4,3,0.5714285714285714,186.0,196.0,-10.0,26.571428571428573,28.0,-1.4285714285714286,0,0,4,3
Sacramento State,2024,2,1,0,1,0.0,24.0,42.0,-18.0,24.0,42.0,-18.0,0,0,0,1
Sacramento State,2024,4,2,0,2,0.0,54.0,88.0,-34.0,27.0,44.0,-17.0,0,0,0,2
Sacramento State,2024,5,3,1,2,0.3333333333333333,88.0,88.0,0.0,29.333333333333332,29.333333333333332,0.0,0,0,1,2
Sacramento State,2024,9,4,1,3,0.25,104.0,122.0,-18.0,26.0,30.5,-4.5,0,0,1,3
Sacramento State,2024,11,5,1,4,0.2,131.0,152.0,-21.0,26.2,30.4,-4.2,0,0,1,4
Sacramento State,2024,12,6,1,5,0.16666666666666666,138.0,201.0,-63.0,23.0,33.5,-10.5,0,0,1,5
Sacred Heart,2022,2,1,0,1,0.0,0.0,6.0,-6.0,0.0,6.0,-6.0,0,0,0,1
Sacred Heart,2022,3,2,1,1,0.5,14.0,16.0,-2.0,7.0,8.0,-1.0,0,0,1,1
Sacred Heart,2022,8,3,1,2,0.3333333333333333,23.0,40.0,-17.0,7.666666666666667,13.333333333333334,-5.666666666666667,0,0,1,2
Sacred Heart,2022,10,4,1,3,0.25,48.0,71.0,-23.0,12.0,17.75,-5.75,0,0,1,3
Sacred Heart,2022,11,5,1,4,0.2,76.0,106.0,-30.0,15.2,21.2,-6.0,0,0,1,4
Sacred Heart,2023,4,1,0,1,0.0,10.0,27.0,-17.0,10.0,27.0,-17.0,0,0,0,1
Sacred Heart,2023,6,2,1,1,0.5,47.0,61.0,-14.0,23.5,30.5,-7.0,0,0,1,1
Sacred Heart,2023,7,3,1,2,0.3333333333333333,60.0,84.0,-24.0,20.0,28.0,-8.0,0,0,1,2
Sacred Heart,2023,8,4,1,3,0.25,63.0,115.0,-52.0,15.75,28.75,-13.0,0,0,1,3
Sacred Heart,2023,12,5,1,4,0.2,82.0,137.0,-55.0,16.4,27.4,-11.0,0,0,1,4
Sacred Heart,2024,5,1,0,1,0.0,21.0,35.0,-14.0,21.0,35.0,-14.0,0,0,0,1
Sacred Heart,2024,7,2,0,2,0.0,21.0,84.0,-63.0,10.5,42.0,-31.5,0,0,0,2
Sacred Heart,2024,8,3,0,3,0.0,35.0,105.0,-70.0,11.666666666666666,35.0,-23.333333333333332,0,0,0,3
Sacred Heart,2024,12,4,0,4,0.0,52.0,136.0,-84.0,13.0,34.0,-21.0,0,0,0,4
Saginaw Valley State,2022,4,1,1,0,1.0,35.0,14.0,21.0,35.0,14.0,21.0,0,0,1,0
Saginaw Valley State,2022,5,2,2,0,1.0,70.0,27.0,43.0,35.0,13.5,21.5,0,0,2,0
Saginaw Valley State,2022,8,3,2,1,0.6666666666666666,80.0,56.0,24.0,26.666666666666668,18.666666666666668,8.0,0,0,2,1
Saginaw Valley State,2022,10,4,3,1,0.75,101.0,70.0,31.0,25.25,17.5,7.75,0,0,3,1
Saginaw Valley State,2023,6,1,0,1,0.0,7.0,21.0,-14.0,7.0,21.0,-14.0,0,0,0,1
Saginaw Valley State,2023,7,2,0,2,0.0,24.0,59.0,-35.0,12.0,29.5,-17.5,0,0,0,2
Saginaw Valley State,2023,9,3,1,2,0.3333333333333333,56.0,69.0,-13.0,18.666666666666668,23.0,-4.333333333333333,0,0,1,2
Saginaw Valley State,2023,11,4,1,3,0.25,77.0,93.0,-16.0,19.25,23.25,-4.0,0,0,1,3
Saginaw Valley State,2024,3,1,1,0,1.0,38.0,14.0,24.0,38.0,14.0,24.0,0,0,1,0
Saginaw Valley State,2024,5,2,1,1,0.5,45.0,24.0,21.0,22.5,12.0,10.5,0,0,1,1
Saginaw Valley State,2024,6,3,2,1,0.6666666666666666,73.0,48.0,25.0,24.333333333333332,16.0,8.333333333333334,0,0,2,1
Saginaw Valley State,2024,7,4,3,1,0.75,136.0,62.0,74.0,34.0,15.5,18.5,0,0,3,1
Saginaw Valley State,2024,9,5,4,1,0.8,163.0,76.0,87.0,32.6,15.2,17.4,0,0,4,1
Saginaw Valley State,2024,11,6,5,1,0.8333333333333334,200.0,86.0,114.0,33.333333333333336,14.333333333333334,19.0,0,0,5,1
Saint John's (MN),2022,6,1,0,1,0.0,24.0,28.0,-4.0,24.0,28.0,-4.0,0,0,0,1
Saint John's (MN),2022,7,2,1,1,0.5,69.0,28.0,41.0,34.5,14.0,20.5,0,0,1,1
Saint John's (MN),2022,9,3,2,1,0.6666666666666666,118.0,38.0,80.0,39.333333333333336,12.666666666666666,26.666666666666668,0,0,2,1
Saint John's (MN),2023,5,1,0,1,0.0,28.0,56.0,-28.0,28.0,56.0,-28.0,0,0,0,1
Saint John's (MN),2023,8,2,1,1,0.5,55.0,80.0,-25.0,27.5,40.0,-12.5,0,0,1,1
Saint John's (MN),2023,10,3,1,2,0.3333333333333333,90.0,118.0,-28.0,30.0,39.333333333333336,-9.333333333333334,0,0,1,2
Saint John's (MN),2023,11,4,2,2,0.5,139.0,128.0,11.0,34.75,32.0,2.75,0,0,2,2
Saint John's (MN),2024,7,1,1,0,1.0,45.0,20.0,25.0,45.0,20.0,25.0,0,0,1,0
Saint John's (MN),2024,8,2,2,0,1.0,83.0,51.0,32.0,41.5,25.5,16.0,0,0,2,0
Saint John's (MN),2024,10,3,3,0,1.0,131.0,58.0,73.0,43.666666666666664,19.333333333333332,24.333333333333332,0,0,3,0
Saint Vincent,2022,6,1,0,1,0.0,7.0,42.0,-35.0,7.0,42.0,-35.0,0,0,0,1
Saint Vincent,2022,8,2,0,2,0.0,28.0,87.0,-59.0,14.0,43.5,-29.5,0,0,0,2
Saint Vincent,2022,9,3,1,2,0.3333333333333333,80.0,122.0,-42.0,26.666666666666668,40.666666666666664,-14.0,0,0,1,2
Saint Vincent,2023,5,1,0,1,0.0,0.0,38.0,-38.0,0.0,38.0,-38.0,0,0,0,1
Saint Vincent,2023,7,2,1,1,0.5,28.0,57.0,-29.0,14.0,28.5,-14.5,0,0,1,1
Saint Vincent,2023,8,3,1,2,0.3333333333333333,28.0,81.0,-53.0,9.333333333333334,27.0,-17.666666666666668,0,0,1,2
Saint Vincent,2023,11,4,1,3,0.25,28.0,130.0,-102.0,7.0,32.5,-25.5,0,0,1,3
Saint Vincent,2024,3,1,0,1,0.0,6.0,59.0,-53.0,6.0,59.0,-53.0,0,0,0,1
Saint Vincent,2024,7,2,1,1,0.5,47.0,79.0,-32.0,23.5,39.5,-16.0,0,0,1,1
Saint Vincent,2024,8,3,1,2,0.3333333333333333,47.0,128.0,-81.0,15.666666666666666,42.666666666666664,-27.0,0,0,1,2
Saint Vincent,2024,10,4,1,3,0.25,47.0,184.0,-137.0,11.75,46.0,-34.25,0,0,1,3
Salisbury,2022,4,1,0,1,0.0,21.0,35.0,-14.0,21.0,35.0,-14.0,0,0,0,1
Salisbury,2022,6,2,1,1,0.5,56.0,35.0,21.0,28.0,17.5,10.5,0,0,1,1
Salisbury,2022,8,3,2,1,0.6666666666666666,79.0,35.0,44.0,26.333333333333332,11.666666666666666,14.666666666666666,0,0,2,1
Salisbury,2022,10,4,3,1,0.75,149.0,52.0,97.0,37.25,13.0,24.25,0,0,3,1
Salisbury,2022,12,5,4,1,0.8,181.0,69.0,112.0,36.2,13.8,22.4,0,0,4,1
Salisbury,2023,2,1,1,0,1.0,28.0,7.0,21.0,28.0,7.0,21.0,0,0,1,0
Salisbury,2023,5,2,1,1,0.5,45.0,36.0,9.0,22.5,18.0,4.5,0,0,1,1
Salisbury,2023,7,3,1,2,0.3333333333333333,59.0,60.0,-1.0,19.666666666666668,20.0,-0.3333333333333333,0,0,1,2
Salisbury,2023,8,4,2,2,0.5,90.0,72.0,18.0,22.5,18.0,4.5,0,0,2,2
Salisbury,2023,10,5,3,2,0.6,125.0,92.0,33.0,25.0,18.4,6.6,0,0,3,2
Salisbury,2024,7,1,1,0,1.0,41.0,13.0,28.0,41.0,13.0,28.0,0,0,1,0
Salisbury,2024,10,2,2,0,1.0,104.0,13.0,91.0,52.0,6.5,45.5,0,0,2,0
Salisbury,2024,12,3,3,0,1.0,156.0,48.0,108.0,52.0,16.0,36.0,0,0,3,0
Salve Regina,2022,4,1,1,0,1.0,13.0,10.0,3.0,13.0,10.0,3.0,0,0,1,0
Salve Regina,2022,6,2,2,0,1.0,41.0,34.0,7.0,20.5,17.0,3.5,0,0,2,0
Salve Regina,2022,9,3,2,1,0.6666666666666666,61.0,71.0,-10.0,20.333333333333332,23.666666666666668,-3.3333333333333335,0,0,2,1
Salve Regina,2022,10,4,2,2,0.5,73.0,101.0,-28.0,18.25,25.25,-7.0,0,0,2,2
Salve Regina,2023,4,1,1,0,1.0,48.0,0.0,48.0,48.0,0.0,48.0,0,0,1,0
Salve Regina,2023,8,2,2,0,1.0,82.0,7.0,75.0,41.0,3.5,37.5,0,0,2,0
Salve Regina,2023,9,3,2,1,0.6666666666666666,103.0,38.0,65.0,34.333333333333336,12.666666666666666,21.666666666666668,0,0,2,1
Salve Regina,2023,11,4,3,1,0.75,130.0,62.0,68.0,32.5,15.5,17.0,0,0,3,1
Salve Regina,2024,4,1,0,1,0.0,27.0,45.0,-18.0,27.0,45.0,-18.0,0,0,0,1
Salve Regina,2024,6,2,0,2,0.0,33.0,73.0,-40.0,16.5,36.5,-20.0,0,0,0,2
Salve Regina,2024,8,3,1,2,0.3333333333333333,64.0,101.0,-37.0,21.333333333333332,33.666666666666664,-12.333333333333334,0,0,1,2
Salve Regina,2024,10,4,2,2,0.5,98.0,129.0,-31.0,24.5,32.25,-7.75,0,0,2,2
Sam Houston,2022,7,1,0,1,0.0,0.0,31.0,-31.0,0.0,31.0,-31.0,0,0,0,1
Sam Houston,2022,8,2,1,1,0.5,25.0,48.0,-23.0,12.5,24.0,-11.5,0,0,1,1
Sam Houston,2022,9,3,2,1,0.6666666666666666,43.0,61.0,-18.0,14.333333333333334,20.333333333333332,-6.0,0,0,2,1
Sam Houston,2023,4,1,0,1,0.0,0.0,14.0,-14.0,0.0,14.0,-14.0,0,0,0,1
Sam Houston,2023,6,2,0,2,0.0,7.0,52.0,-45.0,3.5,26.0,-22.5,0,0,0,2
Sam Houston,2023,7,3,0,3,0.0,23.0,73.0,-50.0,7.666666666666667,24.333333333333332,-16.666666666666668,0,0,0,3
Sam Houston,2023,11,4,0,4,0.0,36.0,100.0,-64.0,9.0,25.0,-16.0,0,0,0,4
Sam Houston,2023,12,5,1,4,0.2,78.0,127.0,-49.0,15.6,25.4,-9.8,0,0,1,4
Sam Houston,2024,2,1,1,0,1.0,34.0,14.0,20.0,34.0,14.0,20.0,0,0,1,0
Sam Houston,2024,6,2,1,1,0.5,48.0,59.0,-11.0,24.0,29.5,-5.5,0,0,1,1
Sam Houston,2024,9,3,2,1,0.6666666666666666,89.0,80.0,9.0,29.666666666666668,26.666666666666668,3.0,0,0,2,1
Sam Houston,2024,12,4,3,1,0.75,99.0,87.0,12.0,24.75,21.75,3.0,0,0,3,1
Sam Houston,2024,13,5,4,1,0.8,122.0,104.0,18.0,24.4,20.8,3.6,0,0,4,1
Samford,2022,3,1,0,1,0.0,0.0,33.0,-33.0,0.0,33.0,-33.0,0,0,0,1
Samford,2022,5,2,1,1,0.5,33.0,61.0,-28.0,16.5,30.5,-14.0,0,0,1,1
Samford,2022,8,3,2,1,0.6666666666666666,67.0,88.0,-21.0,22.333333333333332,29.333333333333332,-7.0,0,0,2,1
Samford,2022,9,4,3,1,0.75,122.0,133.0,-11.0,30.5,33.25,-2.75,0,0,3,1
Samford,2022,11,5,4,1,0.8,160.0,136.0,24.0,32.0,27.2,4.8,0,0,4,1
Samford,2022,15,6,5,1,0.8333333333333334,195.0,160.0,35.0,32.5,26.666666666666668,5.833333333333333,0,0,5,1
Samford,2023,3,1,0,1,0.0,7.0,30.0,-23.0,7.0,30.0,-23.0,0,0,0,1
Samford,2023,6,2,0,2,0.0,20.0,75.0,-55.0,10.0,37.5,-27.5,0,0,0,2
Samford,2023,8,3,1,2,0.3333333333333333,51.0,85.0,-34.0,17.0,28.333333333333332,-11.333333333333334,0,0,1,2
Samford,2023,11,4,2,2,0.5,78.0,99.0,-21.0,19.5,24.75,-5.25,0,0,2,2
Samford,2024,2,1,0,1,0.0,29.0,38.0,-9.0,29.0,38.0,-9.0,0,0,0,1
Samford,2024,5,2,0,2,0.0,36.0,83.0,-47.0,18.0,41.5,-23.5,0,0,0,2
Samford,2024,7,3,0,3,0.0,36.0,83.0,-47.0,12.0,27.666666666666668,-15.666666666666666,0,0,0,3
Samford,2024,9,4,0,4,0.0,64.0,114.0,-50.0,16.0,28.5,-12.5,0,0,0,4
Samford,2024,12,5,0,5,0.0,75.0,142.0,-67.0,15.0,28.4,-13.4,0,0,0,5
San Diego,2022,3,1,0,1,0.0,27.0,28.0,-1.0,27.0,28.0,-1.0,0,0,0,1
San Diego,2022,4,2,0,2,0.0,40.0,71.0,-31.0,20.0,35.5,-15.5,0,0,0,2
San Diego,2022,6,3,0,3,0.0,61.0,99.0,-38.0,20.333333333333332,33.0,-12.666666666666666,0,0,0,3
San Diego,2022,9,4,1,3,0.25,83.0,109.0,-26.0,20.75,27.25,-6.5,0,0,1,3
San Diego,2022,12,5,1,4,0.2,125.0,158.0,-33.0,25.0,31.6,-6.6,0,0,1,4
San Diego,2023,5,1,0,1,0.0,10.0,27.0,-17.0,10.0,27.0,-17.0,0,0,0,1
San Diego,2023,7,2,0,2,0.0,43.0,82.0,-39.0,21.5,41.0,-19.5,0,0,0,2
San Diego,2023,10,3,0,3,0.0,59.0,112.0,-53.0,19.666666666666668,37.333333333333336,-17.666666666666668,0,0,0,3
San Diego,2023,12,4,1,3,0.25,82.0,125.0,-43.0,20.5,31.25,-10.75,0,0,1,3
San Diego,2024,5,1,0,1,0.0,24.0,41.0,-17.0,24.0,41.0,-17.0,0,0,0,1
San Diego,2024,9,2,0,2,0.0,52.0,71.0,-19.0,26.0,35.5,-9.5,0,0,0,2
San Diego,2024,11,3,0,3,0.0,66.0,105.0,-39.0,22.0,35.0,-13.0,0,0,0,3
San Diego,2024,13,4,1,3,0.25,82.0,115.0,-33.0,20.5,28.75,-8.25,0,0,1,3
San Diego State,2022,5,1,0,1,0.0,7.0,35.0,-28.0,7.0,35.0,-28.0,0,0,0,1
San Diego State,2022,8,2,0,2,0.0,20.0,70.0,-50.0,10.0,35.0,-25.0,0,0,0,2
San Diego State,2022,9,3,1,2,0.3333333333333333,43.0,77.0,-34.0,14.333333333333334,25.666666666666668,-11.333333333333334,0,0,1,2
San Diego State,2022,12,4,1,3,0.25,71.0,109.0,-38.0,17.75,27.25,-9.5,0,0,1,3
San Diego State,2023,5,1,0,1,0.0,9.0,26.0,-17.0,9.0,26.0,-17.0,0,0,0,1
San Diego State,2023,7,2,0,2,0.0,19.0,75.0,-56.0,9.5,37.5,-28.0,0,0,0,2
San Diego State,2023,11,3,1,2,0.3333333333333333,60.0,109.0,-49.0,20.0,36.333333333333336,-16.333333333333332,0,0,1,2
San Diego State,2023,12,4,1,3,0.25,79.0,131.0,-52.0,19.75,32.75,-13.0,0,0,1,3
San Diego State,2024,5,1,0,1,0.0,10.0,31.0,-21.0,10.0,31.0,-21.0,0,0,0,1
San Diego State,2024,7,2,0,2,0.0,31.0,53.0,-22.0,15.5,26.5,-11.0,0,0,0,2
San Diego State,2024,10,3,1,2,0.3333333333333333,58.0,77.0,-19.0,19.333333333333332,25.666666666666668,-6.333333333333333,0,0,1,2
San Diego State,2024,12,4,1,3,0.25,82.0,133.0,-51.0,20.5,33.25,-12.75,0,0,1,3
San Diego State,2024,13,5,1,4,0.2,102.0,174.0,-72.0,20.4,34.8,-14.4,0,0,1,4
San José State,2022,5,1,0,1,0.0,16.0,24.0,-8.0,16.0,24.0,-8.0,0,0,0,1
San José State,2022,7,2,1,1,0.5,49.0,40.0,9.0,24.5,20.0,4.5,0,0,1,1
San José State,2022,11,3,1,2,0.3333333333333333,59.0,57.0,2.0,19.666666666666668,19.0,0.6666666666666666,0,0,1,2
