season,id,name,position,team,conference,usage
2024,4920158,Brock Glenn,QB,Florida State,ACC,"{'overall': 0.354, 'pass': 0.556, 'rush': 0.125, 'firstDown': 0.297, 'secondDown': 0.338, 'thirdDown': 0.478, 'standardDowns': 0.303, 'passingDowns': 0.431}"
2024,4920163,Kelby Valsin,WR,Texas Tech,B12,"{'overall': 0.025, 'pass': 0.044, 'rush': 0, 'firstDown': 0.027, 'secondDown': 0.02, 'thirdDown': 0.029, 'standardDowns': 0.018, 'passingDowns': 0.039}"
2024,4920164,Sam West,TE,Indiana,B1G,"{'overall': 0.015, 'pass': 0.036, 'rush': 0, 'firstDown': 0.029, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.021, 'passingDowns': 0}"
2024,4920187,Will Anciaux,TE,Kansas State,B12,"{'overall': 0.021, 'pass': 0.042, 'rush': 0, 'firstDown': 0.026, 'secondDown': 0.019, 'thirdDown': 0.014, 'standardDowns': 0.021, 'passingDowns': 0.019}"
2024,4920192,Carson Conklin,QB,Sacramento State,,"{'overall': 0.501, 'pass': 0.863, 'rush': 0.065, 'firstDown': 0.467, 'secondDown': 0.466, 'thirdDown': 0.656, 'standardDowns': 0.44, 'passingDowns': 0.647}"
2024,4920193,Ethan Crawford,QB,Southern Miss,SBC,"{'overall': 0.439, 'pass': 0.615, 'rush': 0.279, 'firstDown': 0.427, 'secondDown': 0.356, 'thirdDown': 0.534, 'standardDowns': 0.411, 'passingDowns': 0.484}"
2024,4920196,Javance Tupou'ata-Johnson,QB,San Diego State,MWC,"{'overall': 0.178, 'pass': 0.242, 'rush': 0.087, 'firstDown': 0.195, 'secondDown': 0.112, 'thirdDown': 0.233, 'standardDowns': 0.147, 'passingDowns': 0.24}"
2024,4920227,Giovanni Lopez,QB,South Alabama,SBC,"{'overall': 0.534, 'pass': 0.913, 'rush': 0.187, 'firstDown': 0.48, 'secondDown': 0.535, 'thirdDown': 0.669, 'standardDowns': 0.466, 'passingDowns': 0.699}"
2024,4920228,Jocquez Smith,RB,Temple,AAC,"{'overall': 0.07, 'pass': 0.025, 'rush': 0.129, 'firstDown': 0.094, 'secondDown': 0.077, 'thirdDown': 0.027, 'standardDowns': 0.085, 'passingDowns': 0.047}"
2024,4920896,Lavon Brown,WR,Colorado State,MWC,"{'overall': 0.038, 'pass': 0.06, 'rush': 0, 'firstDown': 0, 'secondDown': 0.043, 'thirdDown': 0.118, 'standardDowns': 0, 'passingDowns': 0.091}"
2024,4920898,Beni Ngoyi,WR,Iowa State,B12,"{'overall': 0.017, 'pass': 0.038, 'rush': 0, 'firstDown': 0.017, 'secondDown': 0.026, 'thirdDown': 0, 'standardDowns': 0.021, 'passingDowns': 0}"
2024,4920901,Darius Taylor,RB,Minnesota,B1G,"{'overall': 0.338, 'pass': 0.141, 'rush': 0.567, 'firstDown': 0.329, 'secondDown': 0.373, 'thirdDown': 0.308, 'standardDowns': 0.363, 'passingDowns': 0.279}"
2024,4921108,DeSean Bishop,RB,Tennessee,SEC,"{'overall': 0.102, 'pass': 0.006, 'rush': 0.172, 'firstDown': 0.103, 'secondDown': 0.091, 'thirdDown': 0.11, 'standardDowns': 0.116, 'passingDowns': 0.07}"
2024,4921110,Chase Hendricks,WR,Ohio,MAC,"{'overall': 0.055, 'pass': 0.136, 'rush': 0, 'firstDown': 0.062, 'secondDown': 0.053, 'thirdDown': 0.038, 'standardDowns': 0.056, 'passingDowns': 0.053}"
2024,4921113,Joshua Manning,WR,Missouri,SEC,"{'overall': 0.023, 'pass': 0.048, 'rush': 0.003, 'firstDown': 0.023, 'secondDown': 0.017, 'thirdDown': 0.035, 'standardDowns': 0.018, 'passingDowns': 0.037}"
2024,4921116,Jamal Roberts,RB,Missouri,SEC,"{'overall': 0.072, 'pass': 0.011, 'rush': 0.124, 'firstDown': 0.07, 'secondDown': 0.073, 'thirdDown': 0.083, 'standardDowns': 0.086, 'passingDowns': 0.04}"
2024,4921154,Eugene Wilson,WR,Florida,SEC,"{'overall': 0.096, 'pass': 0.204, 'rush': 0.008, 'firstDown': 0.115, 'secondDown': 0.041, 'thirdDown': 0.109, 'standardDowns': 0.095, 'passingDowns': 0.097}"
2024,4921292,Isaiah Augustave,RB,Colorado,B12,"{'overall': 0.14, 'pass': 0.023, 'rush': 0.337, 'firstDown': 0.173, 'secondDown': 0.133, 'thirdDown': 0.09, 'standardDowns': 0.186, 'passingDowns': 0.048}"
2024,4921295,Rohan Fluellen,WR,Stephen F. Austin,,"{'overall': 0.042, 'pass': 0.08, 'rush': 0, 'firstDown': 0.032, 'secondDown': 0.06, 'thirdDown': 0.042, 'standardDowns': 0.04, 'passingDowns': 0.047}"
2024,4921296,Richard Dandridge,WR,Youngstown State,,"{'overall': 0.026, 'pass': 0.061, 'rush': 0, 'firstDown': 0.027, 'secondDown': 0.033, 'thirdDown': 0.014, 'standardDowns': 0.029, 'passingDowns': 0.018}"
2024,4921305,Matthew Klopfenstein,TE,Baylor,B12,"{'overall': 0.02, 'pass': 0.044, 'rush': 0, 'firstDown': 0, 'secondDown': 0.033, 'thirdDown': 0.053, 'standardDowns': 0.01, 'passingDowns': 0.043}"
2024,4921306,Mikey Matthews,WR,California,ACC,"{'overall': 0.063, 'pass': 0.097, 'rush': 0.017, 'firstDown': 0.049, 'secondDown': 0.076, 'thirdDown': 0.074, 'standardDowns': 0.051, 'passingDowns': 0.084}"
2024,4921307,Luby Maurice Jr.,WR,Florida International,CUSA,"{'overall': 0.02, 'pass': 0, 'rush': 0.031, 'firstDown': 0, 'secondDown': 0.063, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.045}"
2024,4921316,Nolan Ray,RB,Maryland,B1G,"{'overall': 0.098, 'pass': 0.021, 'rush': 0.213, 'firstDown': 0.114, 'secondDown': 0.115, 'thirdDown': 0.04, 'standardDowns': 0.111, 'passingDowns': 0.072}"
2024,4921322,Zion Taylor,WR,Georgia Tech,ACC,"{'overall': 0.014, 'pass': 0.028, 'rush': 0, 'firstDown': 0.031, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.02, 'passingDowns': 0}"
2024,4921517,Dawson Pendergrass,RB,Baylor,B12,"{'overall': 0.161, 'pass': 0.029, 'rush': 0.273, 'firstDown': 0.157, 'secondDown': 0.164, 'thirdDown': 0.174, 'standardDowns': 0.174, 'passingDowns': 0.13}"
2024,4922983,Manny Covey,RB,Cincinnati,B12,"{'overall': 0.094, 'pass': 0.058, 'rush': 0.131, 'firstDown': 0.103, 'secondDown': 0.101, 'thirdDown': 0.042, 'standardDowns': 0.1, 'passingDowns': 0.075}"
2024,4922987,Takye Heath,WR,Virginia Tech,ACC,"{'overall': 0.017, 'pass': 0.015, 'rush': 0.019, 'firstDown': 0.019, 'secondDown': 0.029, 'thirdDown': 0, 'standardDowns': 0.025, 'passingDowns': 0}"
2024,4922988,Jamari Johnson,TE,Louisville,ACC,"{'overall': 0.027, 'pass': 0.047, 'rush': 0, 'firstDown': 0.02, 'secondDown': 0.046, 'thirdDown': 0.012, 'standardDowns': 0.026, 'passingDowns': 0.028}"
2024,4922992,Israel Polk,WR,Akron,MAC,"{'overall': 0.054, 'pass': 0.094, 'rush': 0, 'firstDown': 0.053, 'secondDown': 0.068, 'thirdDown': 0.03, 'standardDowns': 0.047, 'passingDowns': 0.066}"
2024,4922993,Devin Roche,RB,Old Dominion,SBC,"{'overall': 0.096, 'pass': 0.046, 'rush': 0.132, 'firstDown': 0.118, 'secondDown': 0.058, 'thirdDown': 0.096, 'standardDowns': 0.11, 'passingDowns': 0.068}"
2024,4922995,Dijon Stanley,RB,Utah,B12,"{'overall': 0.057, 'pass': 0.03, 'rush': 0.083, 'firstDown': 0.053, 'secondDown': 0.095, 'thirdDown': 0.02, 'standardDowns': 0.05, 'passingDowns': 0.069}"
2024,4922996,Dylan Wade,TE,Maryland,B1G,"{'overall': 0.039, 'pass': 0.065, 'rush': 0, 'firstDown': 0.04, 'secondDown': 0.032, 'thirdDown': 0.055, 'standardDowns': 0.033, 'passingDowns': 0.05}"
2024,4923046,Keyjuan Brown,RB,Louisville,ACC,"{'overall': 0.076, 'pass': 0.015, 'rush': 0.145, 'firstDown': 0.094, 'secondDown': 0.064, 'thirdDown': 0.067, 'standardDowns': 0.09, 'passingDowns': 0.046}"
2024,4923050,Israel Carter,QB,South Florida,AAC,"{'overall': 0.077, 'pass': 0.109, 'rush': 0.053, 'firstDown': 0.058, 'secondDown': 0.092, 'thirdDown': 0.109, 'standardDowns': 0.065, 'passingDowns': 0.107}"
2024,4923051,Surahz Buncom,WR,Eastern Illinois,,"{'overall': 0.012, 'pass': 0.02, 'rush': 0, 'firstDown': 0, 'secondDown': 0.04, 'thirdDown': 0, 'standardDowns': 0.018, 'passingDowns': 0}"
2024,4923057,Connor Cox,TE,South Carolina,SEC,"{'overall': 0.013, 'pass': 0.033, 'rush': 0, 'firstDown': 0, 'secondDown': 0.037, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.042}"
2024,4923059,Jeremiah Coney,RB,Virginia Tech,ACC,"{'overall': 0.071, 'pass': 0, 'rush': 0.115, 'firstDown': 0.065, 'secondDown': 0.089, 'thirdDown': 0.054, 'standardDowns': 0.076, 'passingDowns': 0.061}"
2024,4923226,Collin Dixon,WR,Illinois,B1G,"{'overall': 0.028, 'pass': 0.061, 'rush': 0, 'firstDown': 0.037, 'secondDown': 0.017, 'thirdDown': 0.031, 'standardDowns': 0.035, 'passingDowns': 0.014}"
2024,4923252,Dante Dowdell,RB,Nebraska,B1G,"{'overall': 0.193, 'pass': 0.02, 'rush': 0.375, 'firstDown': 0.229, 'secondDown': 0.147, 'thirdDown': 0.181, 'standardDowns': 0.252, 'passingDowns': 0.048}"
2024,4923274,Willtrell Hartson,RB,Southern Illinois,,"{'overall': 0.062, 'pass': 0.014, 'rush': 0.13, 'firstDown': 0.067, 'secondDown': 0.053, 'thirdDown': 0.057, 'standardDowns': 0.08, 'passingDowns': 0.029}"
2024,4923281,Jamel Hardy,WR,UTSA,AAC,"{'overall': 0.019, 'pass': 0.038, 'rush': 0, 'firstDown': 0.02, 'secondDown': 0.021, 'thirdDown': 0.017, 'standardDowns': 0.018, 'passingDowns': 0.021}"
2024,4923282,C.J. Hester,RB,Massachusetts,Ind,"{'overall': 0.182, 'pass': 0.047, 'rush': 0.288, 'firstDown': 0.181, 'secondDown': 0.216, 'thirdDown': 0.138, 'standardDowns': 0.206, 'passingDowns': 0.133}"
2024,4923288,Barry Jackson Jr.,WR,Cincinnati,B12,"{'overall': 0.022, 'pass': 0.014, 'rush': 0.03, 'firstDown': 0.043, 'secondDown': 0.007, 'thirdDown': 0, 'standardDowns': 0.028, 'passingDowns': 0.008}"
2024,4923290,Parker Jenkins,RB,Houston,B12,"{'overall': 0.069, 'pass': 0.023, 'rush': 0.11, 'firstDown': 0.083, 'secondDown': 0.077, 'thirdDown': 0.045, 'standardDowns': 0.076, 'passingDowns': 0.057}"
2024,4923295,Kenny Johnson,WR,Pittsburgh,ACC,"{'overall': 0.06, 'pass': 0.09, 'rush': 0.016, 'firstDown': 0.046, 'secondDown': 0.061, 'thirdDown': 0.08, 'standardDowns': 0.053, 'passingDowns': 0.072}"
2024,4923298,Peyton Jones,RB,Duke,ACC,"{'overall': 0.118, 'pass': 0.025, 'rush': 0.236, 'firstDown': 0.117, 'secondDown': 0.132, 'thirdDown': 0.103, 'standardDowns': 0.132, 'passingDowns': 0.088}"
2024,4940235,Taeshaun Lyons,WR,Utah,B12,"{'overall': 0.016, 'pass': 0.038, 'rush': 0, 'firstDown': 0.033, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.02, 'passingDowns': 0}"
2024,4940236,Ryan Manning,WR,Maryland,B1G,"{'overall': 0.019, 'pass': 0.037, 'rush': 0, 'firstDown': 0, 'secondDown': 0.039, 'thirdDown': 0.029, 'standardDowns': 0.009, 'passingDowns': 0.04}"
2024,4941012,London Montgomery,RB,East Carolina,AAC,"{'overall': 0.107, 'pass': 0.013, 'rush': 0.193, 'firstDown': 0.11, 'secondDown': 0.126, 'thirdDown': 0.067, 'standardDowns': 0.113, 'passingDowns': 0.093}"
2024,4949488,Jacobe Robinson,QB,Boston College,ACC,"{'overall': 0.155, 'pass': 0.286, 'rush': 0.114, 'firstDown': 0.077, 'secondDown': 0.1, 'thirdDown': 0.3, 'standardDowns': 0.114, 'passingDowns': 0.286}"
2024,4950379,Zach Ortwerth,TE,Iowa,B1G,"{'overall': 0.027, 'pass': 0.071, 'rush': 0, 'firstDown': 0.017, 'secondDown': 0.045, 'thirdDown': 0.022, 'standardDowns': 0.013, 'passingDowns': 0.067}"
2024,4950550,Jeyquan Smith,WR,South Florida,AAC,"{'overall': 0.025, 'pass': 0.05, 'rush': 0.006, 'firstDown': 0.016, 'secondDown': 0.023, 'thirdDown': 0.056, 'standardDowns': 0.02, 'passingDowns': 0.039}"
2024,4950560,Xavier Terrell,RB,Florida Atlantic,AAC,"{'overall': 0.052, 'pass': 0.008, 'rush': 0.084, 'firstDown': 0.061, 'secondDown': 0.041, 'thirdDown': 0.039, 'standardDowns': 0.058, 'passingDowns': 0.036}"
2024,4954455,Bryson Washington,RB,Baylor,B12,"{'overall': 0.256, 'pass': 0.061, 'rush': 0.442, 'firstDown': 0.301, 'secondDown': 0.241, 'thirdDown': 0.208, 'standardDowns': 0.308, 'passingDowns': 0.124}"
2024,4954456,Kasen Weisman,QB,Florida Atlantic,AAC,"{'overall': 0.292, 'pass': 0.514, 'rush': 0.077, 'firstDown': 0.276, 'secondDown': 0.27, 'thirdDown': 0.339, 'standardDowns': 0.262, 'passingDowns': 0.35}"
2024,4954506,Jamarion Wilcox,RB,Kentucky,SEC,"{'overall': 0.141, 'pass': 0.025, 'rush': 0.242, 'firstDown': 0.203, 'secondDown': 0.131, 'thirdDown': 0.024, 'standardDowns': 0.182, 'passingDowns': 0.058}"
2024,4986096,Chase Jenkins,WR,Rice,AAC,"{'overall': 0.016, 'pass': 0, 'rush': 0.032, 'firstDown': 0.032, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.022, 'passingDowns': 0}"
2024,5008017,Benjamin Hall,RB,Michigan,B1G,"{'overall': 0.083, 'pass': 0.017, 'rush': 0.136, 'firstDown': 0.099, 'secondDown': 0.078, 'thirdDown': 0.07, 'standardDowns': 0.092, 'passingDowns': 0.063}"
2024,5010409,Jayden Mandal,QB,Fresno State,MWC,"{'overall': 0.055, 'pass': 0.096, 'rush': 0.011, 'firstDown': 0.022, 'secondDown': 0.079, 'thirdDown': 0.108, 'standardDowns': 0.042, 'passingDowns': 0.088}"
2024,5017177,Keith Reynolds,WR,Washington,B1G,"{'overall': 0.021, 'pass': 0.032, 'rush': 0.007, 'firstDown': 0.014, 'secondDown': 0.019, 'thirdDown': 0.048, 'standardDowns': 0.013, 'passingDowns': 0.041}"
2024,5024359,Trey Leckner,TE,Washington State,PAC,"{'overall': 0.026, 'pass': 0.054, 'rush': 0, 'firstDown': 0.022, 'secondDown': 0.017, 'thirdDown': 0.029, 'standardDowns': 0.033, 'passingDowns': 0}"
2024,5027432,Ardell Banks,WR,Kent State,MAC,"{'overall': 0.019, 'pass': 0.046, 'rush': 0, 'firstDown': 0, 'secondDown': 0.038, 'thirdDown': 0, 'standardDowns': 0.021, 'passingDowns': 0.016}"
2024,5030333,Sedrick Alexander,RB,Vanderbilt,SEC,"{'overall': 0.24, 'pass': 0.078, 'rush': 0.356, 'firstDown': 0.297, 'secondDown': 0.237, 'thirdDown': 0.131, 'standardDowns': 0.29, 'passingDowns': 0.139}"
2024,5031157,Reed Harris,WR,Boston College,ACC,"{'overall': 0.03, 'pass': 0.068, 'rush': 0, 'firstDown': 0.016, 'secondDown': 0.041, 'thirdDown': 0.048, 'standardDowns': 0.022, 'passingDowns': 0.048}"
2024,5032961,Tucker Ashcraft,TE,Wisconsin,B1G,"{'overall': 0.026, 'pass': 0.055, 'rush': 0, 'firstDown': 0.033, 'secondDown': 0.023, 'thirdDown': 0.019, 'standardDowns': 0.029, 'passingDowns': 0.019}"
2024,5041960,Jayvontay Conner,TE,East Carolina,AAC,"{'overall': 0.018, 'pass': 0.043, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.125, 'standardDowns': 0.022, 'passingDowns': 0}"
2024,5044387,Anthony Colandrea,QB,Virginia,ACC,"{'overall': 0.58, 'pass': 0.871, 'rush': 0.256, 'firstDown': 0.588, 'secondDown': 0.527, 'thirdDown': 0.635, 'standardDowns': 0.504, 'passingDowns': 0.729}"
2024,5054036,Jackson Brousseau,QB,Colorado State,MWC,"{'overall': 0.125, 'pass': 0.25, 'rush': 0.031, 'firstDown': 0.095, 'secondDown': 0.105, 'thirdDown': 0.214, 'standardDowns': 0.135, 'passingDowns': 0.105}"
2024,5056106,Evan Boyd,WR,Central Michigan,MAC,"{'overall': 0.043, 'pass': 0.094, 'rush': 0, 'firstDown': 0.035, 'secondDown': 0.038, 'thirdDown': 0.077, 'standardDowns': 0.029, 'passingDowns': 0.075}"
2024,5074243,Logan Blake,TE,Rutgers,B1G,"{'overall': 0.028, 'pass': 0.059, 'rush': 0, 'firstDown': 0.033, 'secondDown': 0.04, 'thirdDown': 0, 'standardDowns': 0.021, 'passingDowns': 0.042}"
2024,5074245,Broc Lowry,QB,Western Michigan,MAC,"{'overall': 0.052, 'pass': 0.04, 'rush': 0.062, 'firstDown': 0.039, 'secondDown': 0.061, 'thirdDown': 0.078, 'standardDowns': 0.041, 'passingDowns': 0.078}"
2024,5075026,Donte Hawthorne,RB,Virginia,ACC,"{'overall': 0.014, 'pass': 0.017, 'rush': 0.012, 'firstDown': 0.017, 'secondDown': 0.022, 'thirdDown': 0, 'standardDowns': 0.011, 'passingDowns': 0.019}"
2024,5075390,Ian Strong,WR,Rutgers,B1G,"{'overall': 0.058, 'pass': 0.133, 'rush': 0, 'firstDown': 0.041, 'secondDown': 0.061, 'thirdDown': 0.086, 'standardDowns': 0.041, 'passingDowns': 0.1}"
2024,5075392,Keldric Luster,QB,SMU,ACC,"{'overall': 0.04, 'pass': 0.029, 'rush': 0.049, 'firstDown': 0.026, 'secondDown': 0.035, 'thirdDown': 0.087, 'standardDowns': 0.03, 'passingDowns': 0.064}"
2024,5075529,Anthony Eager,WR,South Alabama,SBC,"{'overall': 0.039, 'pass': 0.052, 'rush': 0.026, 'firstDown': 0.052, 'secondDown': 0.048, 'thirdDown': 0, 'standardDowns': 0.046, 'passingDowns': 0.025}"
2024,5075571,John-Keawe Sagapolutele,QB,Hawai'i,MWC,"{'overall': 0.028, 'pass': 0.038, 'rush': 0.013, 'firstDown': 0.021, 'secondDown': 0.028, 'thirdDown': 0.047, 'standardDowns': 0.02, 'passingDowns': 0.051}"
2024,5075800,Emory Williams,QB,Miami,ACC,"{'overall': 0.184, 'pass': 0.357, 'rush': 0.014, 'firstDown': 0.104, 'secondDown': 0.222, 'thirdDown': 0.28, 'standardDowns': 0.132, 'passingDowns': 0.343}"
2024,5075805,Aidan Chiles,QB,Michigan State,B1G,"{'overall': 0.541, 'pass': 0.873, 'rush': 0.194, 'firstDown': 0.514, 'secondDown': 0.479, 'thirdDown': 0.682, 'standardDowns': 0.481, 'passingDowns': 0.663}"
2024,5075820,Camron Heard,WR,Oklahoma State,B12,"{'overall': 0.022, 'pass': 0.041, 'rush': 0, 'firstDown': 0.014, 'secondDown': 0.048, 'thirdDown': 0, 'standardDowns': 0.01, 'passingDowns': 0.061}"
2024,5075912,George Burhenn,TE,Purdue,B1G,"{'overall': 0.016, 'pass': 0.028, 'rush': 0, 'firstDown': 0, 'secondDown': 0.056, 'thirdDown': 0, 'standardDowns': 0.02, 'passingDowns': 0}"
2024,5075920,Jarriett Buie,WR,Iowa,B1G,"{'overall': 0.024, 'pass': 0.076, 'rush': 0, 'firstDown': 0.012, 'secondDown': 0.032, 'thirdDown': 0.039, 'standardDowns': 0.024, 'passingDowns': 0.024}"
2024,5075952,Trey Cornist,RB,Tulane,AAC,"{'overall': 0.059, 'pass': 0.016, 'rush': 0.078, 'firstDown': 0.081, 'secondDown': 0.051, 'thirdDown': 0.014, 'standardDowns': 0.064, 'passingDowns': 0.044}"
2024,5075962,Baylin Brooks,WR,San Diego State,MWC,"{'overall': 0.016, 'pass': 0.031, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.067, 'standardDowns': 0.013, 'passingDowns': 0.02}"
2024,5076099,Stephon Daily,WR,Colorado State,MWC,"{'overall': 0.067, 'pass': 0.116, 'rush': 0, 'firstDown': 0.065, 'secondDown': 0.087, 'thirdDown': 0, 'standardDowns': 0.065, 'passingDowns': 0.069}"
2024,5076106,Marquis Johnson,WR,Missouri,SEC,"{'overall': 0.036, 'pass': 0.078, 'rush': 0.005, 'firstDown': 0.042, 'secondDown': 0.042, 'thirdDown': 0.019, 'standardDowns': 0.037, 'passingDowns': 0.033}"
2024,5076111,Tyler Douglas,QB,Temple,AAC,"{'overall': 0.085, 'pass': 0, 'rush': 0.194, 'firstDown': 0.115, 'secondDown': 0.049, 'thirdDown': 0.057, 'standardDowns': 0.125, 'passingDowns': 0.019}"
2024,5076584,Terrell Washington Jr.,RB,Iowa,B1G,"{'overall': 0.04, 'pass': 0.037, 'rush': 0.042, 'firstDown': 0.03, 'secondDown': 0.075, 'thirdDown': 0.01, 'standardDowns': 0.043, 'passingDowns': 0.029}"
2024,5076651,Christian Abney,TE,Ball State,MAC,"{'overall': 0.024, 'pass': 0.042, 'rush': 0, 'firstDown': 0.045, 'secondDown': 0, 'thirdDown': 0.018, 'standardDowns': 0.03, 'passingDowns': 0.012}"
2024,5076654,Leo Pulalasi,RB,Washington State,PAC,"{'overall': 0.085, 'pass': 0.019, 'rush': 0.149, 'firstDown': 0.099, 'secondDown': 0.091, 'thirdDown': 0.046, 'standardDowns': 0.102, 'passingDowns': 0.043}"
2024,5076949,Evan Bullock,QB,Louisiana Tech,CUSA,"{'overall': 0.475, 'pass': 0.872, 'rush': 0.089, 'firstDown': 0.39, 'secondDown': 0.47, 'thirdDown': 0.642, 'standardDowns': 0.406, 'passingDowns': 0.618}"
2024,5076952,Devin Mccuin,WR,UTSA,AAC,"{'overall': 0.089, 'pass': 0.156, 'rush': 0.011, 'firstDown': 0.055, 'secondDown': 0.108, 'thirdDown': 0.095, 'standardDowns': 0.08, 'passingDowns': 0.105}"
2024,5077060,Amare Thomas,WR,UAB,AAC,"{'overall': 0.092, 'pass': 0.153, 'rush': 0.012, 'firstDown': 0.09, 'secondDown': 0.081, 'thirdDown': 0.099, 'standardDowns': 0.096, 'passingDowns': 0.083}"
2024,5077106,Bryce Harrison,TE,Stetson,,"{'overall': 0.013, 'pass': 0.021, 'rush': 0, 'firstDown': 0, 'secondDown': 0.036, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.045}"
2024,5077206,Donielle Hayes,WR,Minnesota,B1G,"{'overall': 0.03, 'pass': 0.063, 'rush': 0, 'firstDown': 0.034, 'secondDown': 0, 'thirdDown': 0.091, 'standardDowns': 0.022, 'passingDowns': 0.045}"
2024,5077264,Javieon Butler,WR,Southern Miss,SBC,"{'overall': 0.017, 'pass': 0.032, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.042, 'standardDowns': 0, 'passingDowns': 0.042}"
2024,5077266,Trech Kekahuna,WR,Wisconsin,B1G,"{'overall': 0.058, 'pass': 0.122, 'rush': 0.003, 'firstDown': 0.046, 'secondDown': 0.066, 'thirdDown': 0.077, 'standardDowns': 0.041, 'passingDowns': 0.102}"
2024,5077304,Zeke Moore,TE,Florida Atlantic,AAC,"{'overall': 0.026, 'pass': 0.059, 'rush': 0, 'firstDown': 0.023, 'secondDown': 0.045, 'thirdDown': 0, 'standardDowns': 0.023, 'passingDowns': 0.033}"
2024,5077390,Jambres Dubar,RB,Boise State,MWC,"{'overall': 0.056, 'pass': 0.01, 'rush': 0.091, 'firstDown': 0.059, 'secondDown': 0.074, 'thirdDown': 0.023, 'standardDowns': 0.06, 'passingDowns': 0.048}"
2024,5077502,Carson Hansen,RB,Iowa State,B12,"{'overall': 0.168, 'pass': 0.029, 'rush': 0.304, 'firstDown': 0.21, 'secondDown': 0.136, 'thirdDown': 0.131, 'standardDowns': 0.222, 'passingDowns': 0.044}"
2024,5077668,Kade Eldridge,TE,USC,B1G,"{'overall': 0.013, 'pass': 0.023, 'rush': 0, 'firstDown': 0, 'secondDown': 0.039, 'thirdDown': 0, 'standardDowns': 0.011, 'passingDowns': 0.018}"
2024,5077784,Zachary Card,WR,Oregon State,PAC,"{'overall': 0.022, 'pass': 0, 'rush': 0.033, 'firstDown': 0.043, 'secondDown': 0.013, 'thirdDown': 0, 'standardDowns': 0.029, 'passingDowns': 0}"
2024,5077785,Cedric Hawkins,RB,Arkansas State,SBC,"{'overall': 0.014, 'pass': 0, 'rush': 0.031, 'firstDown': 0.034, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.022, 'passingDowns': 0}"
2024,5077803,Jackson Harper,WR,UConn,Ind,"{'overall': 0.015, 'pass': 0.038, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.091, 'standardDowns': 0, 'passingDowns': 0.053}"
2024,5077806,Tucker McDonald,QB,UConn,Ind,"{'overall': 0.056, 'pass': 0.082, 'rush': 0.037, 'firstDown': 0.015, 'secondDown': 0.022, 'thirdDown': 0.148, 'standardDowns': 0.058, 'passingDowns': 0.053}"
2024,5077819,Nathan Vantimmeren,TE,Central Michigan,MAC,"{'overall': 0.02, 'pass': 0.039, 'rush': 0, 'firstDown': 0.023, 'secondDown': 0.016, 'thirdDown': 0.023, 'standardDowns': 0.015, 'passingDowns': 0.031}"
2024,5077873,Chris Dawn Jr.,WR,Texas State,SBC,"{'overall': 0.064, 'pass': 0.136, 'rush': 0, 'firstDown': 0.062, 'secondDown': 0.059, 'thirdDown': 0.092, 'standardDowns': 0.061, 'passingDowns': 0.072}"
2024,5077874,Max Drag,TE,App State,SBC,"{'overall': 0.017, 'pass': 0.042, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.091, 'standardDowns': 0, 'passingDowns': 0.05}"
2024,5077876,TJ Horton,RB,Ball State,MAC,"{'overall': 0.097, 'pass': 0.044, 'rush': 0.209, 'firstDown': 0.093, 'secondDown': 0.186, 'thirdDown': 0, 'standardDowns': 0.088, 'passingDowns': 0.111}"
2024,5077877,Justyn Reid,TE,Southern Miss,SBC,"{'overall': 0.018, 'pass': 0.037, 'rush': 0, 'firstDown': 0.011, 'secondDown': 0.033, 'thirdDown': 0.014, 'standardDowns': 0.019, 'passingDowns': 0.016}"
2024,5078005,Abu Sama III,RB,Iowa State,B12,"{'overall': 0.134, 'pass': 0.019, 'rush': 0.246, 'firstDown': 0.185, 'secondDown': 0.133, 'thirdDown': 0.025, 'standardDowns': 0.166, 'passingDowns': 0.06}"
2024,5078006,Iverson Young,RB,Missouri State,,"{'overall': 0.062, 'pass': 0, 'rush': 0.143, 'firstDown': 0.051, 'secondDown': 0.073, 'thirdDown': 0.071, 'standardDowns': 0.079, 'passingDowns': 0.024}"
