id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,home_margin,total_points
401675025,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,6109.0,Ingalls Field,2891,Ripon,iii,Midwest,6.0,"[0, 0, 0, 6]",,,,80,Chicago,iii,Midwest,30.0,"[0, 17, 6, 7]",,,,,,,-24.0,36.0
401674961,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,7079.0,Laird Stadium,2101,Carleton,iii,Minnesota,7.0,"[0, 7, 0, 0]",,,,2600,Saint John's (MN),iii,Minnesota,48.0,"[13, 7, 14, 14]",,,,,,,-41.0,55.0
401674531,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,True,True,,7504.0,Liberty North High School,2911,William Jewell,ii,Great Lakes,28.0,"[0, 0, 14, 14]",,,,2402,Missouri S&T,ii,Great Lakes,49.0,"[7, 21, 14, 7]",,,,,,,-21.0,77.0
401675031,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5797.0,Vago Field,2044,Aurora,iii,NACC,69.0,"[14, 27, 14, 14]",,,,2524,Rockford,iii,NACC,0.0,"[0, 0, 0, 0]",,,,,,,69.0,69.0
401674172,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,6034.0,Yager Stadium at Moore Bowl,2687,Washburn,ii,Mid America,42.0,"[21, 7, 14, 0]",,,,2403,Missouri Southern State,ii,Mid America,21.0,"[0, 7, 7, 7]",,,,,,,21.0,63.0
401674580,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5934.0,Farmers Insurance Athletic Complex,110254,Davenport,ii,GLIAC,43.0,"[5, 7, 17, 14]",,,,131,Wayne State (MI),ii,GLIAC,26.0,"[6, 13, 0, 7]",,,,,,,17.0,69.0
401632118,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,False,5327.0,5888.0,University Stadium (GA),2698,West Georgia,fcs,UAC,41.0,"[7, 14, 6, 14]",0.998296410526136,,,2560,Shorter,ii,Gulf South,13.0,"[0, 7, 3, 3]",0.0017035894738639534,,,4.7480693282,,,28.0,54.0
401675829,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5872.0,Kirkeby-Over Stadium,2043,Augustana University (SD),ii,Northern Sun,31.0,"[7, 10, 14, 0]",,,,2851,Winona State,ii,Northern Sun,0.0,"[0, 0, 0, 0]",,,,,,,31.0,31.0
401675533,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5938.0,Al Whitehead Field at Greyhound Stadium,2201,Eastern New Mexico,ii,Lone Star,24.0,"[7, 10, 0, 7]",,,,2704,West Texas A&M,ii,Lone Star,42.0,"[6, 22, 7, 7]",,,,,,,-18.0,66.0
401674503,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,6047.0,Leemon Field,2816,McKendree,ii,Great Lakes,34.0,"[7, 6, 0, 21]",,,,2292,Indianapolis,ii,Great Lakes,42.0,"[0, 21, 14, 7]",,,,,,,-8.0,76.0
401676275,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5863.0,Don Shula Stadium at Wasmer Field,2302,John Carroll University,iii,Ohio,20.0,"[0, 0, 14, 6]",,,,188,Baldwin Wallace,iii,Ohio,16.0,"[3, 7, 0, 6]",,,,,,,4.0,36.0
401658353,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,6061.0,Younts Stadium,2822,North Greenville,ii,Gulf South,52.0,"[14, 12, 13, 13]",,,,101784,ERSKINE,ii,Gulf South,35.0,"[7, 14, 0, 14]",,,,,,,17.0,87.0
401676266,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,4422.0,Valhalla Stadium,2757,Berry College,iii,Southern Athletic,53.0,"[22, 10, 7, 14]",,,,2553,Sewanee,iii,Southern Athletic,10.0,"[7, 0, 3, 0]",,,,,,,43.0,63.0
401674313,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5874.0,Chet Anderson Stadium,132,Bemidji State,ii,Northern Sun,21.0,"[7, 7, 0, 7]",,,,568,Minot State,ii,Northern Sun,9.0,"[0, 3, 6, 0]",,,,,,,12.0,30.0
401673951,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5815.0,Schneider Stadium,32,Carroll University (WI),iii,CCIW,30.0,"[7, 9, 7, 7]",,,,2042,Augustana (IL),iii,CCIW,20.0,"[7, 10, 3, 0]",,,,,,,10.0,50.0
401673450,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5908.0,Harley Knosher Bowl,255,Knox College,iii,Midwest,34.0,"[0, 7, 7, 20]",,,,2286,Illinois College,iii,Midwest,77.0,"[21, 28, 14, 14]",,,,,,,-43.0,111.0
401674945,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5804.0,Royal Stadium,2802,Bethel (MN),iii,Minnesota,73.0,"[21, 28, 14, 10]",,,,124,Augsburg,iii,Minnesota,8.0,"[0, 0, 8, 0]",,,,,,,65.0,81.0
401645351,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,18721.0,3806.0,Lincoln Financial Field,218,Temple,fbs,American Athletic,20.0,"[3, 14, 0, 3]",0.7351173510637877,1113.0,1126.0,202,Tulsa,fbs,American Athletic,10.0,"[0, 0, 10, 0]",0.2648826489362123,1060.0,1047.0,5.1372556766,,,10.0,30.0
401673976,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5839.0,Langhorst Field,72,Elmhurst,iii,CCIW,10.0,"[3, 0, 0, 7]",,,,143,Washington University (St. Louis),iii,CCIW,49.0,"[14, 21, 7, 7]",,,,,,,-39.0,59.0
401654540,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,False,12179.0,3864.0,Oliver C. Dawson Stadium,2569,South Carolina State,fcs,MEAC,30.0,"[0, 14, 10, 6]",,,,2232,Fort Valley State,ii,SIAC,3.0,"[0, 0, 0, 3]",,,,,,,27.0,33.0
401689231,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5828.0,Van Metre Field at Ash Park,2155,Cornell College (IA),iii,Midwest,28.0,"[7, 14, 7, 0]",,,,2919,Monmouth (IL),iii,Midwest,38.0,"[7, 7, 14, 10]",,,,,,,-10.0,66.0
401682328,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,3889.0,Reinhart Field,2951,SUNY Maritime,iii,NEWMAC,42.0,"[6, 14, 15, 7]",,,,2749,Worcester Polytechnic Institute,iii,NEWMAC,35.0,"[7, 7, 7, 14]",,,,,,,7.0,77.0
401676091,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5834.0,Deeds Field-Piper Stadium,2171,Denison University,iii,North Coast,34.0,"[0, 14, 6, 14]",,,,83,Depauw,iii,North Coast,53.0,"[14, 19, 7, 13]",,,,,,,-19.0,87.0
401676086,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,4433.0,George P. Miller Stadium,2291,Indiana-Pennsylvania,ii,Pennsylvania State Athletic,20.0,"[0, 0, 13, 7]",,,,611,Seton Hill,ii,Pennsylvania State Athletic,13.0,"[10, 3, 0, 0]",,,,,,,7.0,33.0
401676059,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5827.0,Tomasini Stadium,409,Concordia-Wisconsin,iii,NACC,39.0,"[10, 19, 7, 3]",,,,101,Eureka College,iii,NACC,0.0,"[0, 0, 0, 0]",,,,,,,39.0,39.0
401673970,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5816.0,Art Keller Field,2106,Carthage,iii,CCIW,13.0,"[0, 13, 0, 0]",,,,396,Wheaton,iii,CCIW,50.0,"[14, 16, 14, 6]",,,,,,,-37.0,63.0
401675605,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,4747.0,Abbott Memorial Alumni Stadium,2657,Tuskegee,ii,SIAC,38.0,"[21, 3, 7, 7]",,,,2310,Kentucky State,ii,SIAC,24.0,"[7, 10, 0, 7]",,,,,,,14.0,62.0
401674597,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5817.0,Ron and Joyce Schipper Stadium,2964,Central College,iii,American Rivers,56.0,"[21, 28, 7, 0]",,,,67,Luther,iii,American Rivers,3.0,"[0, 0, 3, 0]",,,,,,,53.0,59.0
401638345,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,9897.0,3868.0,Paladin Stadium,231,Furman,fcs,Southern,20.0,"[0, 6, 7, 7]",0.001219672473452544,,,2717,Western Carolina,fcs,Southern,52.0,"[7, 10, 14, 21]",0.9987803275265474,,,4.2813069092,,,-32.0,72.0
401674632,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5798.0,Jerry E. Apple Stadium,2045,Austin,iii,Southern Collegiate Athletic,17.0,"[3, 7, 0, 7]",,,,2639,Texas Lutheran,iii,Southern Collegiate Athletic,55.0,"[14, 20, 7, 14]",,,,,,,-38.0,72.0
401674968,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5895.0,Klas Field,162,Hamline University,iii,Minnesota,7.0,"[7, 0, 0, 0]",,,,2152,Concordia Moorhead,iii,Minnesota,41.0,"[7, 7, 14, 13]",,,,,,,-34.0,48.0
401674620,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,True,True,,6091.0,Abel Stadium,6845,Nebraska Wesleyan,iii,American Rivers,0.0,"[0, 0, 0, 0]",,,,2141,Coe College,iii,American Rivers,50.0,"[10, 0, 26, 14]",,,,,,,-50.0,50.0
401674606,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5921.0,Rock Bowl,263,Loras College,iii,American Rivers,42.0,"[7, 21, 0, 14]",,,,49,Dubuque,iii,American Rivers,49.0,"[14, 20, 0, 15]",,,,,,,-7.0,91.0
401634202,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,11617.0,3605.0,Alerus Center,155,North Dakota,fcs,MVFC,31.0,"[7, 14, 0, 10]",0.9750016039263767,,,2460,Northern Iowa,fcs,MVFC,7.0,"[0, 7, 0, 0]",0.024998396073623308,,,3.7529886854,,,24.0,38.0
401676033,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,6284.0,Village of Lisle-Benedictine University Sports Complex,2283,Benedictine University,iii,NACC,7.0,"[0, 7, 0, 0]",,,,2741,Wisconsin-Lutheran,iii,NACC,10.0,"[0, 3, 7, 0]",,,,,,,-3.0,17.0
401676411,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,,5843.0,W.B. Adams Stadium,366,Ferrum,iii,Old Dominion,41.0,"[0, 13, 14, 14]",,,,297,Hampden-Sydney,iii,Old Dominion,36.0,"[7, 10, 6, 13]",,,,,,,5.0,77.0
401638677,2024,8,regular,2024-10-19T18:00:00.000Z,False,True,False,True,1461.0,3655.0,Brown Field,2674,Valparaiso,fcs,Pioneer,14.0,"[7, 0, 0, 7]",0.0029013886851934046,,,2900,St. Thomas (MN),fcs,Pioneer,42.0,"[7, 21, 0, 14]",0.9970986113148066,,,2.9819479142,,,-28.0,56.0
401674624,2024,8,regular,2024-10-19T18:30:00.000Z,False,True,False,True,,6137.0,Walston-Hoover Stadium,2685,Wartburg,iii,American Rivers,46.0,"[7, 9, 9, 21]",,,,2564,Simpson College (IA),iii,American Rivers,21.0,"[0, 7, 7, 7]",,,,,,,25.0,67.0
401674716,2024,8,regular,2024-10-19T18:30:00.000Z,False,True,False,True,,3995.0,Dr. John W. Winkin Sports Complex,2280,Husson,iii,Commonwealth Coast,56.0,"[14, 14, 21, 7]",,,,2884,Nichols College,iii,Commonwealth Coast,22.0,"[7, 7, 0, 8]",,,,,,,34.0,78.0
401676787,2024,8,regular,2024-10-19T18:30:00.000Z,False,True,False,True,,6046.0,Meares Stadium,2369,Mars Hill,ii,South Atlantic,30.0,"[13, 3, 7, 7]",,,,2839,Greeneville,ii,South Atlantic,3.0,"[0, 0, 3, 0]",,,,,,,27.0,33.0
401674881,2024,8,regular,2024-10-19T18:30:00.000Z,False,True,False,True,,5638.0,Dave Wolk Stadium,293,Castleton,iii,MSCAC,6.0,"[0, 6, 0, 0]",,,,2972,Plymouth State,iii,MSCAC,21.0,"[7, 14, 0, 0]",,,,,,,-15.0,27.0
401675437,2024,8,regular,2024-10-19T18:30:00.000Z,False,True,False,True,,3769.0,Jack Britt Memorial Stadium,437,Lake Erie,ii,Great Midwest Athletic,10.0,"[10, 0, 0, 0]",,,,2273,Hillsdale,ii,Great Midwest Athletic,28.0,"[7, 0, 14, 7]",,,,,,,-18.0,38.0
401675979,2024,8,regular,2024-10-19T18:30:00.000Z,False,True,False,True,,5120.0,J.J. Keller Field at Titan Stadium,271,Wisconsin-Oshkosh,iii,Wisconsin,24.0,"[3, 0, 14, 7]",,,,272,Wisconsin-Platteville,iii,Wisconsin,17.0,"[3, 7, 0, 7]",,,,,,,7.0,41.0
401675609,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,6044.0,Lane Field,2323,Lane College,ii,SIAC,27.0,"[13, 0, 0, 14]",,,,2119,Central State (OH),ii,SIAC,24.0,"[0, 10, 7, 7]",,,,,,,3.0,51.0
401636366,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,9321.0,3896.0,Rice-Totten Field,2400,Mississippi Valley State,fcs,SWAC,10.0,"[3, 0, 7, 0]",0.11847774097248875,,,2065,Bethune-Cookman,fcs,SWAC,20.0,"[0, 14, 3, 3]",0.8815222590275112,,,5.73363676,,,-10.0,30.0
401673146,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5866.0,Rex Stadium,2001,Adams State,ii,Rocky Mountain,14.0,"[7, 7, 0, 0]",,,,2146,Colorado School Of Mines,ii,Rocky Mountain,56.0,"[14, 21, 14, 7]",,,,,,,-42.0,70.0
401636358,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,17135.0,3902.0,Eddie Robinson Stadium,2755,Grambling,fcs,SWAC,31.0,"[7, 3, 14, 7]",0.29748899104507276,,,2029,Arkansas-Pine Bluff,fcs,SWAC,21.0,"[7, 0, 7, 7]",0.7025110089549272,,,8.5900518735,,,10.0,52.0
401673236,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,4852.0,Neta and Eddie DeRose ThunderBowl,2570,CSU Pueblo,ii,Rocky Mountain,24.0,"[7, 7, 7, 3]",,,,2069,Black Hills State,ii,Rocky Mountain,21.0,"[7, 0, 7, 7]",,,,,,,3.0,45.0
401674177,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,6055.0,Craig Field at Spratt Memorial Stadium,137,Missouri Western,ii,Mid America,23.0,"[6, 11, 0, 6]",,,,2438,Nebraska-Kearney,ii,Mid America,24.0,"[7, 7, 0, 10]",,,,,,,-1.0,47.0
401674164,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,6067.0,Carnie Smith Stadium,90,Pittsburg St,ii,Mid America,18.0,"[0, 6, 6, 6]",,,,2231,Fort Hays State,ii,Mid America,17.0,"[7, 0, 7, 3]",,,,,,,1.0,35.0
401674354,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,4436.0,Adamson Stadium,2858,PennWest California,ii,Pennsylvania State Athletic,28.0,"[7, 10, 3, 8]",,,,215,Slippery Rock,ii,Pennsylvania State Athletic,7.0,"[0, 7, 0, 0]",,,,,,,21.0,35.0
401676211,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5787.0,Docking Stadium,2003,Adrian,iii,Michigan,30.0,"[7, 7, 7, 9]",,,,129738,Calvin University,iii,Michigan,10.0,"[7, 3, 0, 0]",,,,,,,20.0,40.0
401673244,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5782.0,Mountaineer Bowl,2714,Western Colorado,ii,Rocky Mountain,35.0,"[7, 0, 14, 14]",,,,613,South Dakota Mines,ii,Rocky Mountain,24.0,"[7, 3, 14, 0]",,,,,,,11.0,59.0
401675489,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,4851.0,Bazemore-Hyder Stadium,2673,Valdosta State,ii,Gulf South,35.0,"[14, 7, 14, 0]",,,,2401,Mississippi College,ii,Gulf South,10.0,"[0, 7, 0, 3]",,,,,,,25.0,45.0
401676002,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5998.0,Monarch Stadium,291,Methodist,iii,USA South,17.0,"[3, 14, 0, 0]",,,,2896,Southern Virginia,iii,USA South,21.0,"[7, 0, 7, 7]",,,,,,,-4.0,38.0
401673267,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5880.0,Elliott Field at Don Beebe Stadium,2123,Chadron St,ii,Rocky Mountain,55.0,"[7, 17, 24, 7]",,,,2237,Fort Lewis,ii,Rocky Mountain,13.0,"[0, 0, 3, 10]",,,,,,,42.0,68.0
401687156,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,6120.0,Growney Stadium,374,St John Fisher University,iii,Empire 8,56.0,"[14, 42, 0, 0]",,,,173,Hartwick,iii,Empire 8,0.0,"[0, 0, 0, 0]",,,,,,,56.0,56.0
401673261,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5882.0,Ralph Stocker Stadium,11,Colorado Mesa,ii,Rocky Mountain,21.0,"[0, 7, 7, 7]",,,,2424,New Mexico Highlands,ii,Rocky Mountain,10.0,"[0, 3, 0, 7]",,,,,,,11.0,31.0
401676203,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,True,True,,3877.0,Pioneer Stadium,101161,LYONCOLL,iii,Southern Collegiate Athletic,21.0,"[7, 6, 8, 0]",,,,101442,CENTENARY,iii,Southern Collegiate Athletic,28.0,"[7, 7, 0, 14]",,,,,,,-7.0,49.0
401658343,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,3885.0,Harvey Randall Wickes Memorial Stadium,129,Saginaw Valley State,ii,GLIAC,9.0,"[2, 7, 0, 0]",,,,125,Grand Valley State University,ii,GLIAC,16.0,"[3, 0, 7, 6]",,,,,,,-7.0,25.0
401676240,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5824.0,Lions Stadium,2442,College Of New Jersey,iii,New Jersey,48.0,"[7, 31, 7, 3]",,,,2871,Kean,iii,New Jersey,7.0,"[7, 0, 0, 0]",,,,,,,41.0,55.0
401634148,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,4216.0,3925.0,Seibert Stadium,2535,Samford,fcs,Southern,55.0,"[28, 14, 0, 13]",0.9976731023157354,,,2382,Mercer,fcs,Southern,35.0,"[7, 0, 21, 7]",0.0023268976842646394,,,2.7570773365,,,20.0,90.0
401634164,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,15991.0,3909.0,Roy Stewart Stadium,93,Murray State,fcs,MVFC,32.0,"[0, 14, 0, 18]",0.3516792773924738,,,2287,Illinois State,fcs,MVFC,40.0,"[6, 10, 14, 10]",0.6483207226075263,,,5.6984930931,,,-8.0,72.0
401674491,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,3875.0,Paul Laird Field,199,Southeastern Oklahoma State,ii,Great American,40.0,"[13, 14, 7, 6]",,,,200,Southern Nazarene,ii,Great American,14.0,"[0, 0, 14, 0]",,,,,,,26.0,54.0
401674430,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5113.0,Ruggles Field at Carpenter-Haygood Stadium,2271,Henderson State,ii,Great American,19.0,"[3, 7, 0, 9]",,,,2568,Southern Arkansas,ii,Great American,42.0,"[7, 14, 21, 0]",,,,,,,-23.0,61.0
401675843,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,3638.0,MDU Resources Community Bowl,559,University of Mary,ii,Northern Sun,0.0,"[0, 0, 0, 0]",,,,2844,Wayne State (NE),ii,Northern Sun,30.0,"[3, 7, 6, 14]",,,,,,,-30.0,30.0
401674115,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,,5134.0,Bearcat Stadium,138,Northwest Missouri St,ii,Mid America,30.0,"[7, 14, 3, 6]",,,,2118,Central Missouri,ii,Mid America,35.0,"[0, 21, 7, 7]",,,,,,,-5.0,65.0
401634175,2024,8,regular,2024-10-19T19:00:00.000Z,False,True,False,True,11280.0,3878.0,Plaster Sports Complex,2623,Missouri State,fcs,MVFC,46.0,"[10, 7, 15, 14]",0.9980117188516234,,,282,Indiana State,fcs,MVFC,21.0,"[8, 7, 0, 6]",0.0019882811483765694,,,5.6173786835,,,25.0,67.0
401628654,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,12138.0,3998.0,Zable Stadium,2729,William & Mary,fcs,CAA,35.0,"[14, 7, 0, 14]",0.9749526007651361,,,2097,Campbell,fcs,CAA,28.0,"[7, 7, 7, 7]",0.025047399234863876,,,6.6585176857,,,7.0,63.0
401644686,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,17021.0,3996.0,Yager Stadium,193,Miami (OH),fbs,Mid-American,30.0,"[3, 13, 14, 0]",0.9962786246160845,1486.0,1497.0,195,Ohio,fbs,Mid-American,20.0,"[0, 0, 6, 14]",0.0037213753839154817,1405.0,1394.0,4.0145384804,,,10.0,50.0
401628661,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,7204.0,4419.0,Bob Ford Field,399,UAlbany,fcs,CAA,14.0,"[7, 0, 7, 0]",0.030763565570356057,,,2210,Elon,fcs,CAA,30.0,"[14, 3, 13, 0]",0.9692364344296439,,,3.4484140901,,,-16.0,44.0
401644751,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,18350.0,3764.0,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,6.0,"[3, 3, 0, 0]",0.9699869159030086,1470.0,1460.0,2649,Toledo,fbs,Mid-American,13.0,"[0, 7, 3, 3]",0.030013084096991438,1508.0,1518.0,7.3746354167,,,-7.0,19.0
401628658,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,5382.0,2068.0,E. Claiborne Robins Stadium,257,Richmond,fcs,CAA,28.0,"[7, 21, 0, 0]",0.9956877311912803,,,48,Delaware,fcs,CAA,9.0,"[3, 6, 0, 0]",0.00431226880871971,,,3.9758813449,,,19.0,37.0
401628982,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,True,False,59021.0,5348.0,Mercedes-Benz Stadium,59,Georgia Tech,fbs,ACC,13.0,"[7, 0, 0, 6]",0.02331751273391456,1576.0,1581.0,87,Notre Dame,fbs,FBS Independents,31.0,"[0, 14, 7, 10]",0.9766824872660854,2026.0,2021.0,3.2628132664,,,-18.0,44.0
401643736,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,False,25112.0,3820.0,Gesa Field,265,Washington State,fbs,Pac-12,42.0,"[7, 14, 7, 14]",0.9939290990880877,1563.0,1608.0,62,Hawai'i,fbs,Mountain West,10.0,"[3, 0, 7, 0]",0.006070900911912314,1212.0,1167.0,3.8445017635,,,32.0,52.0
401636901,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,True,True,38619.0,3622.0,GEHA Field at Arrowhead Stadium,2305,Kansas,fbs,Big 12,42.0,"[14, 14, 0, 14]",0.9989293852618795,1570.0,1631.0,248,Houston,fbs,Big 12,14.0,"[0, 14, 0, 0]",0.0010706147381205344,1395.0,1334.0,3.6377894158,,,28.0,56.0
401644749,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,18487.0,3965.0,UB Stadium,2084,Buffalo,fbs,Mid-American,41.0,"[10, 7, 7, 17]",0.2982382134854651,1294.0,1275.0,2711,Western Michigan,fbs,Mid-American,48.0,"[7, 21, 7, 13]",0.7017617865145349,1223.0,1242.0,7.7487243344,,,-7.0,89.0
401645348,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,20802.0,3604.0,Alamodome,2636,UTSA,fbs,American Athletic,38.0,"[3, 14, 7, 14]",0.9971200957487705,1371.0,1391.0,2226,Florida Atlantic,fbs,American Athletic,24.0,"[7, 10, 7, 0]",0.002879904251229526,1280.0,1260.0,9.4002835488,,,14.0,62.0
401628518,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,60670.0,3832.0,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,21.0,"[3, 10, 8, 0]",0.9095558884803752,1541.0,1602.0,130,Michigan,fbs,Big Ten,7.0,"[0, 7, 0, 0]",0.09044411151962484,1878.0,1817.0,4.8074629555,,,14.0,28.0
401645347,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,35094.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,51.0,"[24, 14, 13, 0]",0.9982078256810092,1555.0,1612.0,2429,Charlotte,fbs,American Athletic,17.0,"[0, 10, 7, 0]",0.0017921743189908135,1253.0,1196.0,2.064588811,,,34.0,68.0
401636375,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,28450.0,3976.0,Mississippi Veterans Memorial Stadium,2296,Jackson State,fcs,SWAC,35.0,"[14, 6, 0, 15]",0.951298385054335,,,50,Florida A&M,fcs,SWAC,21.0,"[14, 7, 0, 0]",0.04870161494566505,,,8.8751142916,,,14.0,56.0
401674650,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,,5857.0,Gordon Wood Stadium,2758,Howard Payne,iii,American Southwest,0.0,"[0, 0, 0, 0]",,,,2371,Mary Hardin-Baylor,iii,American Southwest,41.0,"[16, 9, 13, 3]",,,,,,,-41.0,41.0
401628397,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,101915.0,3853.0,Neyland Stadium,2633,Tennessee,fbs,SEC,24.0,"[0, 0, 14, 10]",0.9341870502227599,1936.0,1950.0,333,Alabama,fbs,SEC,17.0,"[0, 7, 3, 7]",0.06581294977724006,2010.0,1996.0,9.9902493945,,,7.0,41.0
401644748,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,20858.0,3700.0,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,27.0,"[10, 10, 0, 7]",0.99883526969678,1406.0,1410.0,2309,Kent State,fbs,Mid-American,6.0,"[3, 3, 0, 0]",0.0011647303032199519,928.0,924.0,4.1788126186,,,21.0,33.0
401676044,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,,5807.0,Brevard Memorial Stadium,2913,Brevard College,iii,USA South,21.0,"[7, 0, 0, 14]",,,,548,Lagrange College,iii,USA South,26.0,"[2, 11, 6, 7]",,,,,,,-5.0,47.0
401645345,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,28154.0,3886.0,Raymond James Stadium,58,South Florida,fbs,American Athletic,35.0,"[0, 7, 13, 15]",0.7660914083651577,1325.0,1326.0,5,UAB,fbs,American Athletic,25.0,"[3, 6, 10, 6]",0.23390859163484234,1091.0,1090.0,9.5463592111,,,10.0,60.0
401645350,2024,8,regular,2024-10-19T19:30:00.000Z,False,True,False,True,22897.0,4729.0,Yulman Stadium,2655,Tulane,fbs,American Athletic,24.0,"[3, 7, 0, 14]",0.9786910744981652,1751.0,1738.0,242,Rice,fbs,American Athletic,10.0,"[0, 7, 3, 0]",0.02130892550183483,1222.0,1235.0,8.2930453716,,,14.0,34.0
